Pos,ID,Name,BV,SV,Team,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts
D,501,Phillips,3.9,3.9,Liverpool,0,0.048,0,0.0,1,1.955,2,0.996,1,0.026,1,0.079
D,511,Richards,4.4,4.4,Nott'm Forest,0,-0.025,0,-0.027,1,0.037,2,1.016,3,1.023,5,1.025
M,60,Brooks,5.3,5.3,Bournemouth,0,-0.035,1,0.002,1,-0.017,1,1.005,1,0.978,2,1.014
M,490,Chiquinho,5.0,5.0,Wolves,0,0.433,0,0.491,0,0.531,0,0.439,0,0.453,0,0.482
M,444,Bissouma,4.7,4.7,Spurs,0,-0.106,0,-0.124,0,-0.12,7,0.877,27,1.079,45,1.033
D,419,Livramento,4.4,4.4,Southampton,0,-0.061,0,-0.023,0,-0.006,0,-0.035,2,1.024,19,1.128
G,147,Mendy,4.8,4.8,Chelsea,0,-0.017,0,-0.009,1,-0.033,4,1.002,4,0.995,0,0.0
M,259,Tielemans,6.1,6.1,Leicester,0,-0.086,0,-0.084,0,-0.102,0,-0.02,9,0.975,28,1.204
M,515,Lewis-Potter,5.2,5.2,Brentford,0,0.199,0,0.061,0,0.011,0,0.021,0,0.065,3,1.159
M,678,Price,4.5,4.5,Everton,1,-0.099,1,-0.107,1,-0.1,1,0.889,1,0.912,1,-0.094
M,117,Moder,4.4,4.4,Brighton,0,0.061,0,0.0,0,0.075,0,-0.001,2,1.048,0,0.0
D,128,Thiago Silva,5.4,5.4,Chelsea,0,0.021,0,0.054,0,-0.01,0,0.031,7,1.068,0,0.0
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.023,1,1.038,0,0.041,0,0.022,0,0.015,0,0.0
M,101,Lallana,4.8,4.8,Brighton,0,0.161,0,0.0,0,0.156,0,0.048,0,0.076,0,0.0
M,204,Kebano,5.4,5.4,Fulham,0,0.026,0,0.0,0,0.111,0,0.06,0,0.114,0,0.076
F,150,Broja,5.2,5.2,Chelsea,0,0.064,0,0.089,0,0.105,0,0.07,0,0.041,0,0.0
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.072,0,0.0,0,0.036,0,0.077,0,0.095,0,0.0
D,268,Justin,4.2,4.2,Leicester,0,0.008,0,0.01,0,0.09,0,0.072,0,-0.019,0,0.05
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.016,0,0.014,0,0.107,0,0.044,0,0.012,0,0.01
D,364,Krafth,4.3,4.3,Newcastle,0,0.04,0,0.087,0,0.018,0,0.002,0,0.026,0,0.005
G,626,Karius,3.9,3.9,Newcastle,0,0.019,1,0.036,0,0.039,0,0.014,0,0.041,0,0.022
F,608,Kalajdžić,5.3,5.3,Wolves,0,-0.017,0,0.039,0,0.08,0,-0.001,0,0.007,0,0.025
G,348,Heaton,3.9,3.9,Man Utd,0,0.025,0,0.0,1,0.04,0,0.029,0,0.029,0,0.0
M,630,Nwaneri,4.5,4.5,Arsenal,1,0.016,1,0.028,1,0.03,0,-0.025,1,0.013,1,0.048
F,669,Mubama,4.5,4.5,West Ham,0,0.017,0,0.0,0,0.037,0,0.015,0,-0.003,0,0.043
G,497,Adrián,3.9,3.9,Liverpool,0,0.028,0,0.0,0,0.012,0,0.016,1,0.022,0,0.029
G,236,Klaesson,3.9,3.9,Leeds,0,0.012,0,0.016,0,0.032,0,0.018,0,0.014,0,0.014
M,4,Elneny,4.1,4.1,Arsenal,0,0.011,0,0.023,0,0.025,0,-0.026,0,0.008,0,0.047
G,502,Carson,3.8,3.8,Man City,0,0.021,0,0.0,0,0.016,0,0.028,0,0.022,0,0.0
G,424,Caballero,3.9,3.9,Southampton,0,0.015,0,0.015,1,0.017,1,0.01,1,0.021,1,0.009
D,328,Jones,3.9,3.9,Man Utd,0,0.036,0,0.0,0,-0.053,0,0.04,0,0.059,0,0.0
F,663,Perkins,4.5,4.5,Leeds,0,-0.006,0,0.02,0,0.039,0,0.02,0,-0.005,0,0.011
M,665,Doak,4.5,4.5,Liverpool,0,0.039,0,0.0,1,-0.043,0,-0.013,1,0.02,0,0.059
M,584,Clark,4.5,4.5,Liverpool,0,0.039,0,0.0,0,-0.049,0,-0.013,0,0.012,0,0.059
M,179,Townsend,5.4,5.4,Everton,0,0.006,0,-0.009,0,0.004,0,-0.013,0,0.027,0,0.029
D,253,Vestergaard,3.9,3.9,Leicester,0,-0.023,0,-0.021,0,0.025,0,0.04,0,-0.034,1,0.025
M,653,Hutchinson,4.3,4.3,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,652,Furlong,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,712,Perrone,4.4,4.4,Man City,4,0.0,0,0.0,7,0.0,8,0.0,11,0.0,0,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10023,Alfie Whiteman,99.9,99.9,Spurs,1,0.0,2,0.0,3,0.0,3,0.0,1,0.0,0,0.0
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
G,615,Kovár,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,736,Offiah,4.0,4.0,Brighton,0,0.0,0,0.0,1,0.0,2,0.0,2,0.0,0,0.0
M,667,Sekularac,4.5,4.5,Fulham,3,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,641,Godo,4.5,4.5,Fulham,3,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
D,716,Bree,4.5,4.5,Southampton,6,0.0,7,0.0,8,0.0,9,0.0,7,0.0,17,0.0
M,607,Smith,4.4,4.4,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,658,Griffiths,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,660,Shoretire,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,597,Saydee,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,722,Zabarnyi,4.5,4.5,Bournemouth,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
D,598,Bevan,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,657,Fraser,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,656,Bishop,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,719,Ayari,4.5,4.5,Brighton,1,0.0,0,0.0,3,0.0,2,0.0,2,0.0,0,0.0
F,662,Cannon,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,599,Gomes,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,600,Knight,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,601,Rodney,4.5,4.5,Crystal Palace,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0
M,735,Marçal-Madivadua,4.5,4.5,Leicester,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0
G,707,Sinisalo,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,717,Bentley,4.0,4.0,Wolves,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
D,605,Welch,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,606,Vale,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,655,Hein,3.9,3.9,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,696,Dacosta Gonzalez,4.4,4.4,Bournemouth,2,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0
D,622,Larios,4.0,4.0,Southampton,0,0.0,0,0.0,6,0.0,7,0.0,8,0.0,10,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
D,636,Parkes,4.0,4.0,Fulham,2,0.0,0,0.0,5,0.0,5,0.0,3,0.0,3,0.0
G,740,Hegyi,3.9,3.9,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,637,John,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,741,Miley,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0
D,646,Crama,4.0,4.0,Brentford,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
F,684,D.D.Fofana,5.0,5.0,Chelsea,6,0.0,5,0.0,3,0.0,3,0.0,3,0.0,0,0.0
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,645,Wormleighton,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,683,Kuol,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,742,Chilokoa-Mullen,4.0,4.0,Leeds,0,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0
F,706,Pollock,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,743,Monteiro,4.0,4.0,Leeds,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,1,0.0
M,639,Braybrooke,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
G,644,Goodman,4.0,4.0,Crystal Palace,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0
D,640,Turns,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,744,Swinkels,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
M,10249,Matty Longstaff,99.9,99.9,Newcastle,3,0.0,5,0.0,3,0.0,4,0.0,4,0.0,3,0.0
M,676,Ozoh,4.5,4.5,Crystal Palace,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0
G,745,Zych,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,643,Mainoo,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0
M,647,Payne,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,633,Cox,3.9,3.9,Brentford,1,0.0,3,0.0,2,0.0,1,0.0,1,0.0,0,0.0
G,670,Marschall,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,747,Wickens,4.0,4.0,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,671,Morgan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,702,Andrey Santos,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,746,Casey,4.0,4.0,West Ham,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
M,672,Kadan Young,4.5,4.5,Aston Villa,2,0.0,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,624,Edozie,4.7,4.7,Southampton,3,0.0,4,0.0,4,0.0,4,0.0,6,0.0,6,0.0
F,697,Sadi,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,695,Adu-Adjei,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,627,Jakupović,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,673,Humphreys,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,649,Plain,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0
M,687,McAteer,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,648,Finnigan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,739,Anang,4.0,4.0,West Ham,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,674,Bennett,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,631,Sousa,4.0,4.0,Arsenal,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,632,Trevitt,4.4,4.4,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,1,Cédric,4.2,4.2,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,592,H.Davies,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,219,Stansfield,4.5,4.5,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,218,Muniz,5.4,5.4,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,216,Onomah,4.3,4.3,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,208,Kongolo,3.9,3.9,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,206,Bryan,4.4,4.4,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,203,Chalobah,4.4,4.4,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,202,Knockaert,4.7,4.7,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,198,Nkounkou,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,196,Branthwaite,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,187,Gbamin,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,184,André Gomes,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,183,Allan,4.8,4.8,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,181,Dele,5.3,5.3,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,177,Rondón,4.9,4.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,173,Ebiowei,4.2,4.2,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,223,Klich,4.6,4.6,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,228,Llorente,4.4,4.4,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,229,Roberts,5.0,5.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,263,Choudhury,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,323,Delap,4.4,4.4,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,320,Mbete,3.9,3.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,317,McAtee,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,310,Steffen,4.0,4.0,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,306,Cancelo,7.1,7.1,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,298,Ramsay,3.9,3.9,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,260,Pérez,4.7,4.7,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,232,Raphinha,7.0,7.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,251,Albrighton,4.7,4.7,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,248,Schmeichel,5.0,5.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,247,Gyabi,4.2,4.2,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,243,Hjelde,3.9,3.9,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,242,Gelhardt,5.1,5.1,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,241,Bate,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,234,Shackleton,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,151,Ampadu,4.4,4.4,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,591,Ablade,4.5,4.5,Fulham,1,0.0,0,0.0,2,0.0,2,0.0,2,0.0,2,0.0
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,63,Marcondes,4.7,4.7,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,61,Lowe,5.2,5.2,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,54,Archer,4.2,4.2,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,52,Davis,5.4,5.4,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,41,Nakamba,4.3,4.3,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,38,Hause,4.4,4.4,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,36,Sanson,4.3,4.3,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,27,Marquinhos,4.6,4.6,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,24,Turner,3.8,3.8,Arsenal,1,0.0,2,0.0,2,0.0,3,0.0,4,0.0,6,0.0
M,22,Torreira,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,20,Pablo Marí,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,17,Tavares,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,9,Pépé,5.3,5.3,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,68,Pearson,4.4,4.4,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,74,Dembélé,4.7,4.7,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,77,Dennis,3.9,3.9,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,121,Richards,4.5,4.5,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,143,Sarr,5.0,5.0,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,138,Kenedy,3.9,3.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,137,Werner,7.9,7.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,131,Barkley,4.9,4.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,129,Alonso,5.3,5.3,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,126,Kozłowski,4.5,4.5,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,122,Roberts,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,118,Mwepu,5.3,5.3,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,82,Canós,5.0,5.0,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,115,Alzate,4.4,4.4,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,100,Balcombe,4.0,4.0,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,99,Bidstrup,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,98,Thompson,4.0,4.0,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,97,Forss,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,96,Goode,3.9,3.9,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,91,Bech,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,334,Telles,5.0,5.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,339,Bailly,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,351,Fernández,4.4,4.4,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,546,Harris,4.4,4.4,Fulham,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0
D,543,Clarke,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,542,Scherpen,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,541,Dervişoğlu,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,540,Stevens,4.0,4.0,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,539,Hill,4.4,4.4,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,532,Mbabu,4.3,4.3,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,525,Augustinsson,4.3,4.3,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,522,Spence,4.1,4.1,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,521,Francois,4.4,4.4,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,500,Van den Berg,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,499,Davies,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,498,R.Williams,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,496,Plange,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,494,Mosquera,3.9,3.9,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,547,Drameh,4.0,4.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,548,Iversen,3.8,3.8,Leicester,1,0.0,3,0.0,3,0.0,4,0.0,4,0.0,5,0.0
M,550,Amad,4.4,4.4,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,565,Gray,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
