Pos,ID,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.043,0,-0.029,0,0.135,0,0.136,0,0.045,0,0.044,0,0.136
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.044,0,0.061,0,0.0,0,0.058,0,0.085,0,0.068,0,0.01
M,204,Kebano,5.4,5.4,Fulham,0,0.015,0,-0.03,0,0.0,0,0.034,0,0.0,0,0.054,0,0.032
M,4,Elneny,4.1,4.1,Arsenal,0,0.013,0,0.043,0,0.013,0,0.016,0,-0.01,0,-0.003,0,0.012
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.041,0,-0.009,0,-0.024,0,0.013,0,0.016,0,-0.004,0,0.007
F,660,Shoretire,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,661,Hall,4.4,4.4,Chelsea,11,0.0,6,0.0,8,0.0,7,0.0,6,0.0,6,0.0,8,0.0
F,591,Ablade,4.5,4.5,Fulham,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,2,0.0,2,0.0
G,644,Goodman,4.0,4.0,Crystal Palace,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0,0,0.0,0,0.0
D,645,Wormleighton,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,643,Mainoo,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
F,662,Cannon,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,641,Godo,4.5,4.5,Fulham,1,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,658,Griffiths,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,653,Hutchinson,4.3,4.3,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,646,Crama,4.0,4.0,Brentford,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,647,Payne,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,652,Furlong,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,657,Fraser,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,656,Bishop,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,648,Finnigan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,655,Hein,4.0,4.0,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0
G,649,Plain,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,590,Whitworth,4.0,4.0,Crystal Palace,1,0.0,2,0.0,2,0.0,2,0.0,1,0.0,0,0.0,0,0.0
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,640,Turns,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,651,Moran,4.5,4.5,Brighton,3,0.0,2,0.0,0,0.0,3,0.0,4,0.0,4,0.0,4,0.0
D,598,Bevan,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,633,Cox,3.9,3.9,Brentford,1,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,592,H.Davies,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,639,Braybrooke,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,616,Zakaria,4.9,4.9,Chelsea,29,0.0,25,0.0,25,0.0,17,0.0,18,0.0,19,0.0,19,0.0
G,615,Kovár,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,27,Marquinhos,4.6,4.6,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,36,Sanson,4.3,4.3,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,609,Antony,7.3,7.3,Man Utd,62,0.0,64,0.0,0,0.0,60,0.0,58,0.0,58,0.0,60,0.0
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,607,Smith,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,606,Vale,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,605,Welch,4.0,4.0,Everton,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,597,Saydee,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,38,Hause,4.4,4.4,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,41,Nakamba,4.3,4.3,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,601,Rodney,4.5,4.5,Crystal Palace,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0
M,600,Knight,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
M,599,Gomes,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,52,Davis,5.4,5.4,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,25,Fábio Vieira,5.6,5.6,Arsenal,13,0.0,15,0.0,14,0.0,12,0.0,10,0.0,10,0.0,12,0.0
F,54,Archer,4.2,4.2,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,20,Pablo Marí,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,637,John,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,636,Parkes,4.0,4.0,Fulham,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,2,0.0,1,0.0
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,632,Trevitt,4.4,4.4,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,631,Sousa,4.0,4.0,Arsenal,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
G,627,Jakupović,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,619,Gnonto,5.1,5.1,Leeds,66,0.0,67,0.0,54,0.0,57,0.0,53,0.0,51,0.0,50,0.0
G,626,Karius,3.9,3.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
M,22,Torreira,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,624,Edozie,4.7,4.7,Southampton,3,0.0,4,0.0,4,0.0,4,0.0,5,0.0,6,0.0,5,0.0
G,24,Turner,3.8,3.8,Arsenal,1,0.0,3,0.0,4,0.0,4,0.0,4,0.0,4,0.0,6,0.0
D,622,Larios,4.0,4.0,Southampton,0,0.0,1,0.0,4,0.0,4,0.0,6,0.0,5,0.0,8,0.0
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,620,Arthur,4.8,4.8,Liverpool,5,0.0,9,0.0,0,0.0,4,0.0,4,0.0,6,0.0,7,0.0
F,663,Perkins,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,378,Arter,4.1,4.1,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,665,Doak,4.5,4.5,Liverpool,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,734,A.Ayew,5.0,5.0,Nott'm Forest,25,0.0,23,0.0,27,0.0,23,0.0,23,0.0,23,0.0,23,0.0
F,732,Onuachu,5.5,5.5,Southampton,77,0.0,71,0.0,68,0.0,66,0.0,65,0.0,66,0.0,63,0.0
M,731,Kamaldeen,5.0,5.0,Southampton,58,0.0,53,0.0,53,0.0,48,0.0,47,0.0,47,0.0,48,0.0
D,730,Felipe,4.5,4.5,Nott'm Forest,85,0.0,79,0.0,75,0.0,63,0.0,51,0.0,44,0.0,39,0.0
G,729,Navas,4.5,4.5,Nott'm Forest,89,0.0,88,0.0,84,0.0,77,0.0,76,0.0,75,0.0,74,0.0
M,728,Sabitzer,4.9,4.9,Man Utd,31,0.0,47,0.0,0,0.0,45,0.0,46,0.0,44,0.0,45,0.0
D,727,Souttar,4.5,4.5,Leicester,86,0.0,79,0.0,66,0.0,61,0.0,59,0.0,56,0.0,59,0.0
M,726,Lukic,4.5,4.5,Fulham,78,0.0,74,0.0,0,0.0,25,0.0,27,0.0,27,0.0,24,0.0
M,725,Ahamada,4.5,4.5,Crystal Palace,1,0.0,3,0.0,6,0.0,5,0.0,6,0.0,5,0.0,6,0.0
M,724,Enzo,5.0,5.0,Chelsea,73,0.0,78,0.0,73,0.0,70,0.0,68,0.0,68,0.0,66,0.0
M,723,H.Traorè,4.5,4.5,Bournemouth,73,0.0,70,0.0,69,0.0,63,0.0,63,0.0,64,0.0,62,0.0
D,722,Zabarnyi,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,721,João Gomes,4.5,4.5,Wolves,8,0.0,10,0.0,13,0.0,11,0.0,11,0.0,10,0.0,12,0.0
M,720,McKennie,4.9,4.9,Leeds,57,0.0,56,0.0,53,0.0,53,0.0,53,0.0,54,0.0,54,0.0
M,719,Ayari,4.5,4.5,Brighton,0,0.0,1,0.0,0,0.0,2,0.0,2,0.0,2,0.0,2,0.0
D,718,Viña,4.5,4.5,Bournemouth,2,0.0,7,0.0,10,0.0,8,0.0,8,0.0,11,0.0,10,0.0
G,717,Bentley,4.0,4.0,Wolves,0,0.0,1,0.0,2,0.0,1,0.0,1,0.0,2,0.0,1,0.0
D,716,Bree,4.5,4.5,Southampton,7,0.0,7,0.0,7,0.0,6,0.0,8,0.0,5,0.0,13,0.0
M,715,Tetê,5.5,5.5,Leicester,71,0.0,67,0.0,68,0.0,67,0.0,66,0.0,65,0.0,65,0.0
F,714,Semenyo,5.0,5.0,Bournemouth,29,0.0,31,0.0,31,0.0,28,0.0,28,0.0,29,0.0,28,0.0
D,733,Pedro Porro,4.8,4.8,Spurs,38,0.0,31,0.0,34,0.0,34,0.0,32,0.0,29,0.0,31,0.0
M,735,Marçal-Madivadua,4.5,4.5,Leicester,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0,1,0.0,2,0.0
M,712,Perrone,4.4,4.4,Man City,0,0.0,1,0.0,0,0.0,2,0.0,2,0.0,2,0.0,2,0.0
D,736,Offiah,4.0,4.0,Brighton,2,0.0,1,0.0,0,0.0,1,0.0,1,0.0,3,0.0,2,0.0
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.0,2,0.0,2,0.0,2,0.0,2,0.0,0,0.0,0,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
M,10249,Matty Longstaff,99.9,99.9,Newcastle,2,0.0,3,0.0,4,0.0,4,0.0,5,0.0,5,0.0,5,0.0
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10023,Alfie Whiteman,99.9,99.9,Spurs,1,0.0,3,0.0,3,0.0,2,0.0,3,0.0,1,0.0,1,0.0
D,746,Casey,4.0,4.0,West Ham,3,0.0,2,0.0,0,0.0,1,0.0,1,0.0,1,0.0,2,0.0
G,745,Zych,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,744,Swinkels,4.0,4.0,Aston Villa,0,0.0,2,0.0,2,0.0,1,0.0,1,0.0,0,0.0,1,0.0
D,743,Monteiro,4.0,4.0,Leeds,2,0.0,1,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0
D,742,Chilokoa-Mullen,4.0,4.0,Leeds,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,741,Miley,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0
G,740,Hegyi,3.9,3.9,West Ham,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,739,Anang,4.0,4.0,West Ham,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,713,Danjuma,6.4,6.4,Spurs,13,0.0,14,0.0,16,0.0,17,0.0,17,0.0,21,0.0,19,0.0
F,711,Durán,5.5,5.5,Aston Villa,14,0.0,18,0.0,19,0.0,16,0.0,15,0.0,13,0.0,11,0.0
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,687,McAteer,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,684,D.D.Fofana,5.0,5.0,Chelsea,6,0.0,5,0.0,4,0.0,3,0.0,4,0.0,3,0.0,5,0.0
M,683,Kuol,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,682,Cunha,5.5,5.5,Wolves,38,0.0,53,0.0,53,0.0,51,0.0,49,0.0,48,0.0,48,0.0
M,681,Scarpa,4.9,4.9,Nott'm Forest,14,0.0,16,0.0,18,0.0,15,0.0,16,0.0,15,0.0,15,0.0
M,680,Gakpo,7.8,7.8,Liverpool,55,0.0,58,0.0,0,0.0,47,0.0,45,0.0,47,0.0,45,0.0
M,679,Buonanotte,4.5,4.5,Brighton,9,0.0,8,0.0,0,0.0,9,0.0,11,0.0,11,0.0,14,0.0
M,678,Price,4.5,4.5,Everton,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0
M,677,Hinshelwood,4.5,4.5,Brighton,2,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,674,Bennett,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
D,673,Humphreys,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,672,Kadan Young,4.5,4.5,Aston Villa,3,0.0,3,0.0,4,0.0,2,0.0,1,0.0,2,0.0,1,0.0
F,671,Morgan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,670,Marschall,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,669,Mubama,4.5,4.5,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,667,Sekularac,4.5,4.5,Fulham,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,686,Simms,4.5,4.5,Everton,24,0.0,18,0.0,10,0.0,10,0.0,11,0.0,12,0.0,11,0.0
D,17,Tavares,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,710,Kiwior,4.0,4.0,Arsenal,1,0.0,3,0.0,4,0.0,4,0.0,8,0.0,8,0.0,9,0.0
M,9,Pépé,5.3,5.3,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,709,Kristiansen,4.5,4.5,Leicester,71,0.0,65,0.0,63,0.0,62,0.0,60,0.0,59,0.0,57,0.0
M,708,Madueke,5.5,5.5,Chelsea,39,0.0,29,0.0,25,0.0,23,0.0,34,0.0,30,0.0,24,0.0
G,707,Sinisalo,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,706,Pollock,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,705,Ouattara,5.0,5.0,Bournemouth,68,0.0,62,0.0,59,0.0,52,0.0,50,0.0,49,0.0,51,0.0
M,704,Sarabia,5.5,5.5,Wolves,69,0.0,65,0.0,65,0.0,60,0.0,58,0.0,57,0.0,57,0.0
M,703,Danilo,4.5,4.5,Nott'm Forest,13,0.0,6,0.0,9,0.0,7,0.0,8,0.0,9,0.0,9,0.0
M,702,Andrey Santos,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,701,Weghorst,5.8,5.8,Man Utd,61,0.0,47,0.0,0,0.0,37,0.0,38,0.0,35,0.0,37,0.0
F,700,Rutter,5.3,5.3,Leeds,45,0.0,45,0.0,40,0.0,40,0.0,38,0.0,35,0.0,36,0.0
M,699,Mudryk,6.7,6.7,Chelsea,52,0.0,53,0.0,53,0.0,47,0.0,41,0.0,43,0.0,47,0.0
M,698,Lemina,4.5,4.5,Wolves,73,0.0,69,0.0,67,0.0,64,0.0,63,0.0,65,0.0,64,0.0
F,697,Sadi,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,696,Dacosta Gonzalez,4.4,4.4,Bournemouth,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0
F,695,Adu-Adjei,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,694,Álex Moreno,4.4,4.4,Aston Villa,53,0.0,54,0.0,53,0.0,53,0.0,50,0.0,51,0.0,51,0.0
M,693,Alcaraz,5.0,5.0,Southampton,16,0.0,18,0.0,17,0.0,20,0.0,21,0.0,20,0.0,22,0.0
M,692,Orsic,5.2,5.2,Southampton,36,0.0,36,0.0,33,0.0,35,0.0,32,0.0,34,0.0,32,0.0
D,691,Wöber,4.5,4.5,Leeds,50,0.0,73,0.0,76,0.0,71,0.0,69,0.0,71,0.0,70,0.0
M,676,Ozoh,4.5,4.5,Crystal Palace,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0,0.0
M,568,Campbell,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,60,Brooks,5.3,5.3,Bournemouth,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,2,0.0,2,0.0
G,451,Austin,3.9,3.9,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0
D,228,Llorente,4.4,4.4,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,229,Roberts,5.0,5.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,232,Raphinha,7.0,7.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,234,Shackleton,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,241,Bate,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,453,Parrott,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,452,Devine,4.3,4.3,Spurs,1,0.0,2,0.0,2,0.0,2,0.0,3,0.0,2,0.0,1,0.0
M,450,Sarr,4.2,4.2,Spurs,21,0.0,22,0.0,27,0.0,26,0.0,25,0.0,18,0.0,12,0.0
M,223,Klich,4.6,4.6,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,449,White,4.4,4.4,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,242,Gelhardt,5.1,5.1,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,447,Scarlett,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,243,Hjelde,3.9,3.9,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,247,Gyabi,4.2,4.2,Leeds,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0
G,248,Schmeichel,5.0,5.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,442,Rodon,4.0,4.0,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,462,Masuaku,4.5,4.5,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,219,Stansfield,4.5,4.5,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,438,Reguilón,4.2,4.2,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,198,Nkounkou,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,183,Allan,4.8,4.8,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,61,Lowe,5.2,5.2,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,485,Cundle,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,187,Gbamin,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,191,Calvert-Lewin,7.9,7.9,Everton,25,0.0,51,0.0,74,0.0,73,0.0,73,0.0,71,0.0,71,0.0
D,196,Branthwaite,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,202,Knockaert,4.7,4.7,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,466,Vlasic,5.0,5.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,203,Chalobah,4.4,4.4,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,206,Bryan,4.4,4.4,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,208,Kongolo,3.9,3.9,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,216,Onomah,4.3,4.3,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,218,Muniz,5.4,5.4,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,251,Albrighton,4.7,4.7,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,437,Bergwijn,5.5,5.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,492,Šarkić,3.9,3.9,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,347,Pellistri,4.3,4.3,Man Utd,2,0.0,2,0.0,0,0.0,2,0.0,3,0.0,3,0.0,3,0.0
G,348,Heaton,3.9,3.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,351,Fernández,4.4,4.4,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
