Pos,ID,Name,BV,SV,Team,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,65,Stacey,4.3,4.3,Bournemouth,6,1.018,17,1.155,28,1.222,14,1.153,10,1.034,13,1.132,12,1.097,14,1.171
D,33,Digne,4.6,4.6,Aston Villa,23,1.081,20,1.121,24,1.199,22,1.109,20,1.179,22,1.126,19,1.074,20,1.077
D,602,Renan Lodi,4.3,4.3,Nott'm Forest,50,1.077,54,1.077,51,1.091,53,1.151,50,1.28,47,1.034,50,1.051,51,1.178
D,157,Clyne,4.5,4.5,Crystal Palace,25,1.125,29,1.141,30,1.11,29,1.087,29,1.044,30,1.147,30,1.118,31,1.159
D,689,Badiashile,5.0,5.0,Chelsea,18,1.098,0,0.0,13,1.126,15,1.076,17,1.188,15,1.185,16,2.171,17,1.087
D,244,Kristensen,4.7,4.7,Leeds,15,1.038,21,1.152,22,1.152,20,1.177,19,1.06,21,1.072,25,1.134,24,1.1
M,163,Hughes,4.8,4.8,Crystal Palace,19,1.129,22,1.132,21,1.109,22,1.101,20,1.061,20,1.129,19,1.116,17,1.103
D,710,Kiwior,4.0,4.0,Arsenal,7,1.101,8,1.154,8,1.059,8,1.084,9,1.072,11,1.124,9,1.154,8,1.131
M,67,Cook,4.9,4.9,Bournemouth,25,1.069,24,1.105,26,1.148,27,1.123,28,1.066,29,1.113,29,1.078,29,1.15
M,583,Kouyaté,4.4,4.4,Nott'm Forest,39,1.092,41,1.065,41,1.067,39,1.123,38,1.189,39,1.085,38,1.064,39,1.16
M,616,Zakaria,4.9,4.9,Chelsea,8,1.086,0,0.0,7,1.095,7,1.068,8,1.15,8,1.148,9,2.155,11,1.127
M,48,Chukwuemeka,4.2,4.2,Chelsea,4,1.069,0,0.0,4,1.085,5,1.065,8,1.185,6,1.171,7,2.162,6,1.075
M,135,Ziyech,5.5,5.5,Chelsea,6,1.077,0,0.0,5,1.098,8,1.071,7,1.148,8,1.163,8,2.153,9,1.092
D,112,Cucurella,5.0,5.0,Chelsea,27,1.07,0,0.0,27,1.096,25,1.058,25,1.167,29,1.186,26,2.125,28,1.07
D,432,Davies,4.8,4.8,Spurs,0,-0.015,3,0.957,22,1.122,27,1.099,44,1.243,52,1.353,52,1.394,55,1.586
D,595,Zanka,4.0,4.0,Brentford,14,1.164,13,1.13,9,1.03,10,1.117,10,1.033,11,1.119,13,1.114,9,1.031
D,32,Chambers,4.2,4.2,Aston Villa,24,1.101,24,1.115,21,1.17,18,1.099,14,1.121,10,1.03,9,1.011,11,1.051
M,344,Elanga,4.6,4.6,Man Utd,3,1.311,0,0.0,4,1.216,3,2.406,2,1.203,1,1.109,1,1.323,1,0.095
D,221,Cooper,4.4,4.4,Leeds,15,1.089,17,1.153,10,1.095,8,1.111,10,1.026,9,1.038,10,1.075,9,1.051
D,516,Collins,4.3,4.3,Wolves,13,1.069,20,1.113,28,1.108,25,1.031,22,1.076,25,1.056,26,1.147,27,1.031
D,718,Viña,4.5,4.5,Bournemouth,5,1.036,6,1.066,10,1.135,7,1.094,7,1.047,9,1.091,6,1.044,8,1.115
G,254,Ward,3.9,3.9,Leicester,6,1.034,7,1.072,6,1.07,7,1.085,10,1.085,10,1.052,11,1.076,12,1.132
M,416,Diallo,4.2,4.2,Southampton,24,1.108,16,1.013,16,1.095,17,1.037,16,1.094,19,1.123,19,1.047,20,1.057
M,692,Orsic,5.1,5.1,Southampton,9,1.066,9,1.032,8,1.097,9,1.032,10,1.104,11,1.126,10,1.034,10,1.042
M,60,Brooks,5.3,5.3,Bournemouth,3,1.02,3,1.046,5,1.11,6,1.081,6,1.029,5,1.057,5,1.034,6,1.106
D,270,Thomas,3.9,3.9,Leicester,4,0.994,5,1.068,6,1.065,7,1.105,7,1.086,10,1.04,8,1.024,8,1.072
D,531,Vinagre,4.3,4.3,Everton,2,1.039,5,1.064,5,1.03,5,1.075,5,1.022,6,1.026,5,1.075,5,1.103
M,569,Garnacho,4.2,4.2,Man Utd,0,0.197,0,0.0,0,0.167,0,0.336,3,1.344,10,1.398,18,3.256,21,1.719
G,35,Olsen,3.9,3.9,Aston Villa,1,1.015,3,1.057,3,1.073,4,1.046,5,1.071,4,1.064,4,1.034,3,1.039
M,681,Scarpa,4.7,4.7,Nott'm Forest,5,1.021,6,1.008,9,1.026,10,1.039,11,1.118,11,1.06,11,1.06,10,1.057
D,489,Toti,3.8,3.8,Wolves,44,1.076,13,1.064,20,1.068,19,1.0,15,1.033,18,1.031,19,1.115,21,0.99
G,324,Ortega,3.8,3.8,Man City,1,0.031,0,0.0,3,1.039,3,2.094,3,1.047,4,1.1,4,2.027,3,1.038
M,381,Colback,4.1,4.1,Nott'm Forest,7,1.053,4,1.023,4,1.024,4,1.036,3,1.098,5,1.032,6,1.031,5,1.068
G,162,Butland,4.4,4.4,Man Utd,1,0.033,0,0.0,3,1.034,2,2.069,3,1.035,4,1.039,4,2.086,5,1.058
M,148,Gallagher,5.6,5.6,Chelsea,12,1.032,0,0.0,10,0.95,12,1.02,13,1.127,14,1.126,14,2.067,13,1.032
G,426,Forster,3.9,3.9,Spurs,2,1.058,2,1.023,2,1.039,3,1.021,2,1.049,3,1.046,4,1.051,5,1.055
G,401,McCarthy,4.3,4.3,Southampton,2,1.034,5,1.029,5,1.052,8,1.029,5,1.047,5,1.053,7,1.029,8,1.038
D,267,Söyüncü,4.2,4.2,Leicester,2,0.971,1,1.015,2,1.025,4,1.094,4,1.072,3,1.027,5,1.022,5,1.065
M,164,Riedewald,4.2,4.2,Crystal Palace,1,1.038,2,1.049,2,1.03,3,1.052,2,0.992,2,1.049,1,1.027,2,1.048
G,72,Travers,4.2,4.2,Bournemouth,1,1.015,2,1.034,3,1.04,2,1.037,3,1.03,3,1.035,5,1.039,4,1.038
G,578,Robles,4.0,4.0,Leeds,1,1.021,2,1.04,3,1.039,2,1.046,2,1.014,2,1.03,2,1.03,3,1.039
G,517,Strakosha,4.3,4.3,Brentford,1,1.023,3,1.041,2,1.024,2,1.042,5,1.033,4,1.039,4,1.031,4,1.024
G,176,Begović,3.9,3.9,Everton,2,1.045,2,1.02,2,1.015,3,1.04,3,1.026,4,1.022,4,1.034,4,1.045
D,372,Lewis,4.4,4.4,Newcastle,0,-0.015,2,0.999,2,1.056,2,1.06,1,1.032,2,1.963,2,1.087,3,1.023
D,623,Caleta-Car,4.4,4.4,Southampton,32,1.137,9,0.977,7,1.065,7,0.97,6,1.055,7,1.051,7,0.97,6,0.97
D,362,Dummett,3.9,3.9,Newcastle,1,-0.009,1,0.99,2,1.054,3,1.096,3,1.077,2,1.921,2,1.083,2,0.982
M,431,Lucas Moura,5.8,5.8,Spurs,0,0.1,0,0.007,18,1.378,19,1.335,16,1.341,12,1.311,13,1.316,12,1.354
D,385,McKenna,4.4,4.4,Nott'm Forest,35,1.009,33,0.993,33,0.995,32,1.012,34,1.083,31,1.005,36,0.995,35,1.047
M,512,Aribo,5.0,5.0,Southampton,1,0.993,3,0.984,3,1.065,4,0.984,3,1.068,3,1.058,4,0.984,4,0.995
D,420,Salisu,4.3,4.3,Southampton,4,0.948,9,0.93,13,1.067,16,0.977,23,1.101,20,1.086,23,1.003,21,1.009
G,147,Mendy,4.8,4.8,Chelsea,5,1.007,0,0.0,4,1.007,6,0.994,6,1.024,6,1.019,6,1.99,7,1.006
M,629,Traoré,4.3,4.3,Wolves,13,1.055,5,1.013,5,1.0,6,0.961,5,0.986,6,0.972,8,1.051,8,0.976
M,269,Soumaré,4.4,4.4,Leicester,34,0.957,32,1.029,28,1.012,25,1.039,23,1.015,23,0.955,23,0.943,26,1.004
D,436,R.Sessegnon,4.4,4.4,Spurs,0,-0.01,0,-0.104,6,1.121,12,1.186,28,1.397,41,1.409,43,1.445,45,1.502
D,141,Chalobah,4.4,4.4,Chelsea,5,0.969,0,0.0,3,0.978,6,0.956,3,1.034,4,1.033,6,1.921,6,0.968
D,388,Worrall,4.2,4.2,Nott'm Forest,21,0.973,20,0.959,17,0.942,21,0.975,21,1.047,21,0.956,20,0.961,21,1.011
G,398,Henderson,4.6,4.6,Nott'm Forest,0,-0.051,2,0.951,6,0.979,14,1.048,24,1.086,27,1.242,29,1.237,28,1.264
D,105,Duffy,4.3,4.3,Fulham,0,0.078,1,0.079,2,1.06,2,2.07,2,1.095,2,1.118,3,1.125,4,1.09
D,174,Ferguson,3.9,3.9,Crystal Palace,0,0.033,1,1.043,3,1.066,5,1.064,10,1.049,12,1.164,11,1.131,12,1.164
D,71,Mepham,4.3,4.3,Bournemouth,16,0.907,16,0.944,48,1.107,18,0.981,17,0.901,16,0.946,19,0.916,18,0.995
D,364,Krafth,4.3,4.3,Newcastle,0,0.008,0,0.006,2,1.083,2,1.086,4,1.107,8,2.095,9,1.181,8,1.074
D,413,Lyanco,4.4,4.4,Southampton,10,0.982,7,0.926,3,0.983,4,0.908,3,0.982,3,0.969,4,0.908,5,0.923
D,487,Aït-Nouri,4.2,4.2,Wolves,5,0.945,2,0.925,4,0.954,4,0.911,3,0.937,3,0.921,5,1.005,3,0.911
M,661,Hall,4.3,4.3,Chelsea,1,-0.015,0,0.0,1,1.001,2,1.03,3,1.136,3,1.132,3,2.113,3,1.075
M,21,Maitland-Niles,4.8,4.8,Southampton,32,1.088,0,-0.132,35,1.131,34,1.032,35,1.13,30,1.105,31,1.034,31,1.045
D,379,Cook,4.3,4.3,Nott'm Forest,2,0.888,2,0.876,3,0.917,5,0.938,4,0.989,5,0.922,5,0.924,6,0.966
D,613,Kurzawa,4.3,4.3,Fulham,0,0.018,1,0.011,1,0.964,3,1.995,7,1.068,7,1.115,8,1.064,9,1.029
M,119,Sarmiento,4.5,4.5,Brighton,0,0.076,0,0.0,0,0.16,0,0.205,0,0.213,7,2.306,11,2.545,14,1.295
M,444,Bissouma,4.7,4.7,Spurs,0,-0.097,0,-0.167,6,0.907,15,0.984,30,1.078,46,1.086,52,1.254,54,1.386
M,101,Lallana,4.8,4.8,Brighton,0,0.061,0,0.0,0,0.122,0,0.168,0,0.117,8,1.222,18,2.547,24,1.359
D,226,Dallas,4.9,4.9,Leeds,0,-0.012,0,0.03,0,0.026,1,1.065,8,1.055,12,1.116,11,1.137,13,1.129
M,287,Keita,4.7,4.7,Liverpool,0,0.046,0,0.08,0,0.017,0,0.062,3,1.09,14,1.279,23,1.349,26,1.465
F,659,Mateo Joseph,4.5,4.5,Leeds,0,-0.005,1,0.033,1,0.028,1,1.048,2,0.994,2,1.008,2,1.022,2,1.017
D,250,Bertrand,3.9,3.9,Leicester,0,-0.041,1,0.022,1,0.018,1,1.047,3,1.073,2,0.987,2,0.977,3,1.059
D,511,Richards,4.4,4.4,Nott'm Forest,0,-0.021,0,-0.033,1,-0.023,1,0.985,2,1.053,3,1.02,5,1.031,3,1.058
D,84,Ajer,4.5,4.5,Brentford,0,0.014,0,-0.014,0,-0.034,0,0.05,6,1.025,19,1.193,31,1.173,37,1.168
D,419,Livramento,4.4,4.4,Southampton,0,0.0,0,-0.038,0,0.035,1,-0.032,5,1.099,13,1.169,14,1.097,14,1.105
M,58,Stanislas,4.8,4.8,Bournemouth,0,-0.008,0,0.013,0,0.057,0,0.036,1,1.004,2,1.034,3,1.05,3,1.116
D,501,Phillips,3.8,3.8,Liverpool,0,0.021,0,0.053,1,0.012,1,0.039,1,1.003,2,1.039,2,1.015,2,1.063
G,518,Hennessey,3.9,3.9,Nott'm Forest,2,1.034,2,1.028,2,1.029,1,1.02,0,0.02,0,0.006,0,0.01,0,0.021
M,515,Lewis-Potter,5.2,5.2,Brentford,0,0.063,0,0.044,0,0.007,0,0.109,0,0.012,2,1.119,11,1.261,24,1.358
D,445,Emerson Royal,4.8,4.8,Spurs,0,0.026,0,-0.063,0,-0.038,0,-0.066,0,-0.002,7,1.084,22,1.235,45,1.343
M,490,Chiquinho,5.0,5.0,Wolves,0,0.387,0,0.423,0,0.403,0,0.365,0,0.388,0,0.377,0,0.444,0,0.365
D,664,Lembikisa,4.0,4.0,Wolves,1,-0.01,0,0.007,1,1.005,1,-0.031,1,-0.008,1,-0.023,1,1.04,1,0.969
M,179,Townsend,5.4,5.4,Everton,0,0.043,0,0.021,0,-0.003,0,0.03,0,-0.011,0,-0.008,0,0.031,2,1.102
G,236,Klaesson,3.8,3.8,Leeds,0,0.015,0,0.021,0,0.019,0,0.027,0,-0.004,1,0.019,1,0.018,2,1.037
G,571,Randolph,4.0,4.0,Bournemouth,0,0.008,0,0.015,0,0.019,1,0.026,1,0.017,1,1.022,1,0.02,1,0.025
D,555,Ashby,3.8,3.8,Newcastle,0,-0.013,1,-0.006,1,0.045,2,1.055,1,-0.017,0,0.003,0,0.016,0,-0.028
D,273,Brunt,3.9,3.9,Leicester,0,-0.04,1,0.018,0,0.006,1,0.043,0,0.013,1,0.98,1,-0.03,0,-0.0
M,204,Kebano,5.4,5.4,Fulham,0,0.1,0,0.084,0,0.041,0,0.043,0,0.073,0,0.112,0,0.063,0,0.035
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.079,0,0.0,0,0.018,0,0.041,0,0.036,0,0.056,0,0.098,0,0.064
F,150,Broja,5.2,5.2,Chelsea,0,0.039,0,0.0,0,0.047,0,0.027,0,0.089,0,0.086,0,0.057,0,0.039
D,474,Boly,4.1,4.1,Nott'm Forest,0,-0.092,0,-0.107,0,-0.11,0,-0.087,0,-0.036,0,-0.092,0,-0.11,3,1.007
D,268,Justin,4.1,4.1,Leicester,0,-0.023,0,0.049,0,0.045,0,0.075,0,0.053,0,-0.004,0,-0.018,0,0.035
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.021,0,0.011,0,0.013,0,0.021,0,0.077,0,0.01,0,0.013,0,0.046
G,502,Carson,3.8,3.8,Man City,0,0.023,0,0.0,0,0.019,0,0.052,0,0.026,0,0.028,0,0.031,1,0.024
G,497,Adrián,3.8,3.8,Liverpool,0,0.017,0,0.026,0,0.014,0,0.052,0,0.022,0,0.02,0,0.023,0,0.026
G,626,Karius,3.9,3.9,Newcastle,0,0.016,0,0.022,0,0.025,0,0.025,0,0.017,1,0.045,1,0.029,1,0.018
G,348,Heaton,3.8,3.8,Man Utd,0,0.026,0,0.0,0,0.014,0,0.038,0,0.014,0,0.019,0,0.046,0,0.03
F,354,Wood,5.6,5.6,Nott'm Forest,0,0.02,0,-0.01,0,-0.013,0,0.032,0,0.079,0,0.003,0,-0.013,0,0.058
M,665,Doak,4.5,4.5,Liverpool,0,0.015,0,0.043,0,0.0,0,0.022,0,-0.002,0,0.018,0,0.002,0,0.038
M,584,Clark,4.5,4.5,Liverpool,0,0.015,0,0.043,0,0.0,0,0.022,0,-0.002,0,0.018,0,0.002,0,0.038
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.009,0,0.041,0,0.02,0,-0.011,0,0.01,0,-0.001,0,0.065,0,-0.011
G,424,Caballero,3.9,3.9,Southampton,0,0.015,0,0.003,0,0.024,0,0.002,0,0.019,1,0.032,1,0.009,0,0.011
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.014,0,0.0,0,0.02,0,0.003,0,0.03,0,0.025,0,0.006,0,0.013
F,669,Mubama,4.5,4.5,West Ham,0,-0.005,0,0.044,0,-0.004,0,-0.007,0,0.0,0,-0.001,0,0.026,0,0.022
F,663,Perkins,4.5,4.5,Leeds,0,-0.005,0,0.025,0,0.02,0,0.04,0,-0.021,0,-0.006,0,0.006,0,0.002
M,4,Elneny,4.1,4.1,Arsenal,0,0.008,0,0.05,0,-0.034,0,-0.012,0,-0.021,0,-0.012,0,0.048,1,0.032
M,630,Nwaneri,4.5,4.5,Arsenal,0,0.005,0,0.042,0,-0.033,0,-0.011,0,-0.02,0,-0.011,1,0.049,1,0.029
D,253,Vestergaard,3.8,3.8,Leicester,0,-0.038,0,0.017,0,0.013,0,0.042,1,0.028,0,-0.023,0,-0.033,1,0.014
M,506,Adams,4.9,4.9,Leeds,0,-0.152,0,-0.114,0,-0.118,0,-0.096,0,-0.172,0,-0.157,0,-0.137,11,0.962
D,328,Jones,3.8,3.8,Man Utd,0,0.041,0,0.0,0,-0.027,0,-0.05,0,-0.004,0,0.015,0,0.012,0,0.02
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,653,Hutchinson,4.2,4.2,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,671,Morgan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,670,Marschall,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,605,Welch,4.0,4.0,Everton,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,606,Vale,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,607,Smith,4.4,4.4,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,667,Sekularac,4.5,4.5,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,722,Zabarnyi,4.5,4.5,Bournemouth,5,0.0,4,0.0,19,0.0,4,0.0,6,0.0,6,0.0,5,0.0,6,0.0
F,662,Cannon,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,660,Shoretire,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,658,Griffiths,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,615,Kovár,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,657,Fraser,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,702,Andrey Santos,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,656,Bishop,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,655,Hein,3.9,3.9,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,672,Kadan Young,4.5,4.5,Aston Villa,3,0.0,2,0.0,3,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,707,Sinisalo,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,712,Perrone,4.4,4.4,Man City,9,0.0,0,0.0,11,0.0,12,0.0,12,0.0,11,0.0,12,0.0,13,0.0
F,706,Pollock,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,598,Bevan,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,599,Gomes,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,600,Knight,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
M,683,Kuol,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,684,D.D.Fofana,5.0,5.0,Chelsea,1,0.0,0,0.0,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0,3,0.0
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,676,Ozoh,4.5,4.5,Crystal Palace,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0,0,0.0,1,0.0,1,0.0
M,10249,Matty Longstaff,99.9,99.9,Newcastle,3,0.0,4,0.0,3,0.0,4,0.0,4,0.0,4,0.0,5,0.0,4,0.0
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,716,Bree,4.5,4.5,Southampton,4,0.0,14,0.0,6,0.0,4,0.0,5,0.0,5,0.0,6,0.0,5,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
M,601,Rodney,4.5,4.5,Crystal Palace,1,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0
G,717,Bentley,4.0,4.0,Wolves,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,2,0.0,1,0.0,2,0.0
M,719,Ayari,4.5,4.5,Brighton,16,0.0,0,0.0,16,0.0,17,0.0,20,0.0,16,0.0,15,0.0,14,0.0
D,674,Bennett,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,673,Humphreys,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0,1,0.0,1,0.0,1,0.0
M,687,McAteer,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,636,Parkes,4.0,4.0,Fulham,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,632,Trevitt,4.4,4.4,Brentford,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0,0.0
G,633,Cox,3.9,3.9,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,747,Wickens,4.0,4.0,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,645,Wormleighton,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,644,Goodman,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,740,Hegyi,3.9,3.9,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,643,Mainoo,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,746,Casey,4.0,4.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
M,741,Miley,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0
F,597,Saydee,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,742,Chilokoa-Mullen,4.0,4.0,Leeds,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,1,0.0,2,0.0
G,745,Zych,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,743,Monteiro,4.0,4.0,Leeds,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,641,Godo,4.5,4.5,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,640,Turns,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,639,Braybrooke,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,744,Swinkels,4.0,4.0,Aston Villa,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,637,John,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,631,Sousa,4.0,4.0,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0
D,736,Offiah,4.0,4.0,Brighton,3,0.0,0,0.0,3,0.0,3,0.0,3,0.0,2,0.0,3,0.0,4,0.0
M,696,Dacosta Gonzalez,4.4,4.4,Bournemouth,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0
D,622,Larios,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10023,Alfie Whiteman,99.9,99.9,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0
D,754,Revan,4.0,4.0,Aston Villa,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0
D,652,Furlong,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
