Pos,ID,Name,BV,SV,Team,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts
D,664,Lembikisa,4.0,4.0,Wolves,2,0.994,1,0.967,2,2.036,2,0.983,2,0.944,1,0.533,2,1.159,2,0.993,2,0.985
D,439,Tanganga,3.9,3.9,Spurs,8,1.104,4,1.061,6,1.108,6,1.132,7,1.127,7,0.056,7,1.709,9,1.071,8,1.119
F,617,Aubameyang,8.4,8.4,Chelsea,1,1.041,1,0.073,1,1.038,1,1.082,2,1.114,2,1.145,2,1.777,2,1.118,3,1.088
D,156,Ward,4.4,4.4,Crystal Palace,31,0.95,32,0.953,34,0.953,34,0.955,33,1.842,35,0.892,36,0.97,37,0.978,38,0.971
M,344,Elanga,4.7,4.7,Man Utd,8,1.223,6,1.214,0,0.0,2,1.163,3,1.173,3,0.127,4,2.158,4,1.212,4,1.185
D,372,Lewis,4.4,4.4,Newcastle,5,1.072,9,1.056,0,0.0,7,1.004,5,1.083,5,1.073,4,1.868,5,1.146,5,1.146
D,350,Ritchie,4.2,4.2,Newcastle,3,1.06,5,1.094,0,0.0,5,1.025,4,1.04,3,1.055,4,1.907,4,1.126,4,1.128
M,562,Solomon,4.9,4.9,Fulham,13,1.115,11,1.068,12,1.129,12,1.09,11,1.042,11,0.495,13,1.28,15,1.075,14,1.141
M,252,Mendy,4.3,4.3,Leicester,28,1.094,12,1.039,6,0.982,9,1.035,10,1.074,10,0.222,10,1.83,11,1.085,11,1.007
D,341,Wan-Bissaka,4.3,4.3,Man Utd,12,1.174,13,1.161,0,0.0,14,1.134,15,1.168,14,0.125,16,2.19,14,1.207,13,1.182
M,509,Downes,4.2,4.2,West Ham,6,1.057,7,1.045,7,1.073,6,1.024,6,1.051,6,0.039,8,1.95,9,1.104,8,0.993
M,575,Cornet,5.9,5.9,West Ham,0,0.016,0,0.005,2,1.114,10,1.264,19,1.366,22,0.054,23,2.654,23,1.525,20,1.314
M,512,Aribo,5.1,5.1,Southampton,4,0.963,3,0.956,5,1.009,4,0.964,5,1.953,4,0.048,7,1.475,6,0.922,7,1.019
D,595,Zanka,4.0,4.0,Brentford,22,1.02,24,1.099,0,0.0,12,1.098,13,2.114,15,0.277,14,1.698,15,0.97,17,1.023
G,176,Begović,4.0,4.0,Everton,1,-0.024,2,1.007,3,2.016,3,1.024,3,1.015,5,1.062,5,1.052,5,1.044,5,1.101
D,360,Lascelles,4.3,4.3,Newcastle,9,0.959,15,1.024,0,0.0,18,1.029,18,1.063,18,1.083,16,1.863,17,1.105,20,1.159
M,87,Ghoddos,4.8,4.8,Brentford,1,0.029,2,1.152,0,0.0,4,1.194,3,2.327,4,0.308,4,1.915,5,1.121,6,1.222
D,244,Kristensen,4.8,4.8,Leeds,22,1.009,18,1.059,19,1.02,17,0.955,17,0.953,18,0.558,22,1.623,21,1.032,22,1.02
D,489,Toti,3.9,3.9,Wolves,1,0.892,2,0.946,3,1.915,3,0.93,5,0.897,6,0.547,5,1.143,6,0.979,5,0.969
D,513,Lenglet,4.8,4.8,Spurs,33,1.136,15,1.004,16,1.042,18,1.094,17,1.061,16,0.052,18,1.67,17,1.024,19,1.112
D,59,Fredericks,4.4,4.4,Bournemouth,0,-0.132,4,0.968,13,0.993,23,1.077,31,1.143,32,1.132,32,1.521,28,1.241,32,1.24
M,441,Skipp,4.3,4.3,Spurs,17,1.057,20,1.09,20,1.1,21,1.094,25,1.12,23,0.055,12,1.59,12,1.01,12,1.043
D,78,Jansson,4.2,4.2,Brentford,0,-0.097,5,1.065,0,0.0,42,1.24,45,2.413,43,0.313,44,1.948,44,1.104,43,1.148
D,385,McKenna,4.4,4.4,Nott'm Forest,46,1.071,44,0.91,41,0.944,38,1.005,41,0.943,40,0.892,38,1.434,40,0.944,39,0.945
M,21,Maitland-Niles,4.8,4.8,Southampton,6,0.991,7,0.96,8,0.967,9,0.962,8,1.876,8,0.048,9,1.403,9,0.896,9,0.973
M,58,Stanislas,4.8,4.8,Bournemouth,0,0.092,1,0.099,2,1.097,4,1.116,5,1.201,5,1.181,7,1.601,6,1.311,6,1.293
M,265,Ndidi,4.8,4.8,Leicester,19,0.979,42,0.995,45,0.986,43,1.017,43,1.017,44,0.21,42,1.726,43,1.026,41,0.96
D,337,Lindelöf,4.1,4.1,Man Utd,17,1.102,17,1.096,0,0.0,19,1.107,19,1.117,21,0.121,21,2.054,25,1.169,24,1.133
D,209,Tosin,4.5,4.5,Fulham,16,0.998,18,1.02,23,1.029,21,1.015,25,0.995,24,0.466,26,1.206,24,1.029,29,1.094
D,613,Kurzawa,4.3,4.3,Fulham,6,1.02,7,0.97,8,1.044,9,0.992,11,0.99,11,0.475,9,1.19,10,1.036,10,1.111
G,213,Rodák,4.3,4.3,Fulham,2,1.025,4,1.014,4,1.03,4,1.017,4,1.013,4,0.455,3,1.174,4,1.023,5,1.062
F,391,Surridge,4.7,4.7,Nott'm Forest,1,1.087,1,0.963,2,1.053,1,0.068,2,1.051,2,1.018,1,1.528,1,1.014,1,1.001
D,388,Worrall,4.2,4.2,Nott'm Forest,46,1.023,48,0.871,42,0.898,41,0.96,40,0.893,42,0.845,41,1.368,41,0.9,36,0.89
D,413,Lyanco,4.4,4.4,Southampton,33,0.943,15,0.881,18,0.945,17,0.884,17,1.738,16,0.044,18,1.358,17,0.835,19,0.945
D,267,Söyüncü,4.2,4.2,Leicester,6,0.983,7,0.959,3,0.916,5,0.993,4,0.957,3,0.197,4,1.651,4,0.972,4,0.909
D,588,Kehrer,4.4,4.4,West Ham,18,0.931,45,0.943,48,1.07,41,0.925,41,0.942,37,0.035,36,1.738,38,1.021,36,0.886
M,140,Pulisic,5.7,5.7,Chelsea,0,0.015,0,0.033,0,0.013,3,1.127,8,1.161,15,1.284,20,2.124,23,1.339,21,1.322
D,532,Mbabu,4.3,4.3,Fulham,1,0.958,2,0.947,2,0.98,3,0.963,4,0.939,5,0.459,6,1.185,4,0.963,4,1.021
M,269,Soumaré,4.4,4.4,Leicester,13,0.891,25,0.92,36,0.906,38,0.951,37,0.95,37,0.196,35,1.621,37,0.962,37,0.898
D,330,Maguire,4.7,4.7,Man Utd,15,0.991,16,0.976,0,0.0,21,0.999,19,1.032,20,0.111,21,2.035,22,1.08,22,1.047
M,134,Kanté,4.8,4.8,Chelsea,0,-0.002,0,0.015,0,-0.002,4,1.093,15,1.189,28,1.302,33,2.06,31,1.281,31,1.267
D,105,Duffy,4.3,4.3,Fulham,1,0.048,1,1.013,2,1.077,3,1.064,3,1.039,3,0.487,3,1.257,4,1.071,4,1.124
D,367,Targett,4.7,4.7,Newcastle,0,-0.019,0,-0.046,0,0.0,8,0.994,16,1.154,21,1.232,20,2.217,20,1.32,20,1.321
G,473,Areola,4.3,4.3,West Ham,0,0.001,1,1.002,3,1.022,3,1.014,3,1.022,3,0.04,4,1.929,5,1.074,3,1.011
M,200,Cairney,4.7,4.7,Fulham,0,-0.006,1,-0.032,8,1.106,20,1.229,23,1.216,24,0.554,25,1.448,24,1.264,23,1.282
D,379,Cook,4.3,4.3,Nott'm Forest,2,0.862,2,0.785,2,0.814,2,0.869,2,0.811,2,0.789,4,1.249,3,0.816,3,0.819
D,504,Malacia,4.2,4.2,Man Utd,9,0.937,11,0.979,0,0.0,13,0.958,14,0.981,15,0.106,15,1.771,16,1.024,16,0.999
G,425,Lloris,5.5,5.5,Spurs,0,0.013,0,0.015,0,0.015,0,0.013,0,0.014,0,0.001,16,1.75,43,1.313,71,4.504
M,583,Kouyaté,4.4,4.4,Nott'm Forest,0,-0.08,0,-0.167,3,0.92,10,1.053,17,1.034,19,1.052,21,1.639,20,1.081,20,1.08
D,363,Manquillo,4.2,4.2,Newcastle,0,-0.03,0,-0.035,0,0.0,2,0.976,5,1.077,9,1.061,9,1.949,7,1.14,7,1.141
D,622,Larios,4.0,4.0,Southampton,0,-0.066,0,-0.065,0,-0.049,4,0.996,9,2.002,10,0.053,9,1.497,11,1.003,11,1.083
G,147,Mendy,4.8,4.8,Chelsea,0,-0.053,0,-0.045,1,-0.046,2,0.977,4,0.973,5,1.016,7,1.609,8,1.035,9,0.983
G,398,Henderson,4.7,4.7,Nott'm Forest,0,-0.071,0,-0.112,0,-0.086,3,0.952,6,0.98,10,0.952,16,1.518,17,0.984,18,0.986
D,507,Niakhaté,4.3,4.3,Nott'm Forest,0,0.053,0,-0.042,0,-0.014,0,0.048,1,1.008,4,1.032,6,1.697,7,1.101,7,1.086
D,501,Phillips,3.9,3.9,Liverpool,4,1.096,4,1.011,1,1.033,1,1.008,0,0.007,0,0.022,1,-0.021,1,-0.024,1,1.017
M,481,Hwang,5.7,5.7,Wolves,0,-0.066,0,-0.057,0,-0.093,0,-0.078,6,0.952,17,0.613,41,1.371,37,1.172,43,1.17
M,629,Traoré,4.3,4.3,Wolves,0,-0.161,0,-0.152,0,-0.274,3,0.88,9,0.869,13,0.557,14,1.165,13,1.0,13,0.992
M,225,Rodrigo,6.4,6.4,Leeds,0,-0.06,0,0.009,0,-0.033,0,-0.042,0,-0.06,0,-0.018,8,1.84,21,1.382,37,1.56
G,518,Hennessey,3.9,3.9,Nott'm Forest,1,0.022,1,0.998,3,1.02,3,1.025,2,1.017,1,0.002,0,0.002,0,-0.003,0,-0.001
D,364,Krafth,4.3,4.3,Newcastle,0,-0.034,0,-0.042,0,0.0,0,-0.105,0,-0.057,0,-0.033,2,0.802,4,1.097,9,1.139
M,444,Bissouma,4.7,4.7,Spurs,0,-0.257,0,-0.27,0,-0.257,0,-0.265,0,-0.245,4,0.04,26,1.467,32,0.959,33,0.982
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.126,0,0.146,0,0.352,0,0.057,0,-0.034,0,0.074,0,0.155,0,0.124,0,0.069
M,630,Nwaneri,4.5,4.5,Arsenal,1,-0.049,1,-0.015,1,1.027,1,0.008,0,0.026,0,-0.002,0,-0.0,1,-0.014,1,-0.012
D,180,Keane,4.2,4.2,Everton,0,-0.031,0,-0.014,0,-0.121,0,-0.016,1,-0.024,1,-0.023,1,0.974,1,-0.036,1,0.04
F,150,Broja,5.3,5.3,Chelsea,0,0.054,0,0.069,0,0.051,0,0.078,0,0.065,0,0.099,0,0.103,0,0.059,0,0.059
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.06,0,0.054,0,0.0,0,0.045,0,0.054,0,0.005,0,0.044,0,0.086,0,0.069
M,204,Kebano,5.4,5.4,Fulham,0,0.028,0,0.006,0,0.011,0,0.016,0,-0.03,0,0.007,0,0.035,0,0.0,0,0.057
M,4,Elneny,4.1,4.1,Arsenal,0,-0.028,0,-0.01,0,0.039,0,0.011,0,0.038,0,0.013,0,0.014,0,-0.009,0,-0.006
D,598,Bevan,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,599,Gomes,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,597,Saydee,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,740,Hegyi,4.0,4.0,West Ham,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,718,Viña,4.5,4.5,Bournemouth,11,0.0,15,0.0,21,0.0,17,0.0,19,0.0,17,0.0,20,0.0,21,0.0,20,0.0
M,600,Knight,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,581,Smithies,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,717,Bentley,4.0,4.0,Wolves,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0
M,601,Rodney,4.5,4.5,Crystal Palace,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0
D,710,Kiwior,4.0,4.0,Arsenal,1,0.0,2,0.0,3,0.0,4,0.0,5,0.0,7,0.0,7,0.0,9,0.0,9,0.0
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.0,1,0.0,2,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,716,Bree,4.5,4.5,Southampton,47,0.0,34,0.0,30,0.0,31,0.0,30,0.0,29,0.0,26,0.0,23,0.0,19,0.0
M,715,Tetê,5.5,5.5,Leicester,55,0.0,53,0.0,52,0.0,49,0.0,50,0.0,52,0.0,50,0.0,50,0.0,51,0.0
F,714,Semenyo,5.0,5.0,Bournemouth,67,0.0,57,0.0,41,0.0,42,0.0,43,0.0,41,0.0,39,0.0,39,0.0,39,0.0
M,713,Danjuma,6.5,6.5,Spurs,25,0.0,25,0.0,22,0.0,21,0.0,23,0.0,24,0.0,25,0.0,24,0.0,27,0.0
M,712,Perrone,4.5,4.5,Man City,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0
M,579,Guedes,5.8,5.8,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,578,Robles,4.0,4.0,Leeds,1,0.0,2,0.0,2,0.0,3,0.0,3,0.0,3,0.0,4,0.0,4,0.0,3,0.0
F,711,Durán,5.5,5.5,Aston Villa,21,0.0,25,0.0,30,0.0,29,0.0,29,0.0,29,0.0,32,0.0,33,0.0,34,0.0
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,567,Ronan,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10023,Alfie Whiteman,99.9,99.9,Spurs,2,0.0,3,0.0,4,0.0,5,0.0,4,0.0,6,0.0,4,0.0,2,0.0,1,0.0
G,739,Anang,4.0,4.0,West Ham,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
M,719,Ayari,4.5,4.5,Brighton,1,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,733,Pedro Porro,5.0,5.0,Spurs,31,0.0,38,0.0,60,0.0,58,0.0,57,0.0,55,0.0,55,0.0,53,0.0,52,0.0
G,729,Navas,4.5,4.5,Nott'm Forest,89,0.0,89,0.0,87,0.0,84,0.0,83,0.0,79,0.0,74,0.0,73,0.0,72,0.0
D,727,Souttar,4.5,4.5,Leicester,84,0.0,73,0.0,52,0.0,51,0.0,51,0.0,55,0.0,54,0.0,52,0.0,55,0.0
G,590,Whitworth,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,571,Randolph,4.0,4.0,Bournemouth,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0
M,726,Lukic,4.5,4.5,Fulham,22,0.0,26,0.0,35,0.0,34,0.0,36,0.0,37,0.0,36,0.0,36,0.0,35,0.0
D,730,Felipe,4.5,4.5,Nott'm Forest,5,0.0,11,0.0,22,0.0,26,0.0,27,0.0,25,0.0,23,0.0,22,0.0,27,0.0
M,731,Kamaldeen,5.0,5.0,Southampton,34,0.0,39,0.0,36,0.0,39,0.0,35,0.0,38,0.0,37,0.0,36,0.0,32,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,572,Oko-Flex,4.4,4.4,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,732,Onuachu,5.5,5.5,Southampton,64,0.0,64,0.0,62,0.0,62,0.0,61,0.0,58,0.0,61,0.0,59,0.0,60,0.0
F,591,Ablade,4.5,4.5,Fulham,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0
M,725,Ahamada,4.5,4.5,Crystal Palace,1,0.0,2,0.0,5,0.0,4,0.0,4,0.0,9,0.0,6,0.0,6,0.0,7,0.0
M,724,Enzo,5.0,5.0,Chelsea,83,0.0,79,0.0,73,0.0,72,0.0,70,0.0,69,0.0,66,0.0,65,0.0,64,0.0
M,720,McKennie,5.0,5.0,Leeds,58,0.0,48,0.0,49,0.0,52,0.0,49,0.0,50,0.0,49,0.0,51,0.0,50,0.0
M,10249,Matty Longstaff,99.9,99.9,Newcastle,9,0.0,9,0.0,0,0.0,5,0.0,5,0.0,5,0.0,7,0.0,6,0.0,6,0.0
M,723,H.Traorè,4.5,4.5,Bournemouth,71,0.0,63,0.0,58,0.0,58,0.0,56,0.0,57,0.0,59,0.0,58,0.0,58,0.0
D,722,Zabarnyi,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,734,A.Ayew,5.0,5.0,Nott'm Forest,7,0.0,7,0.0,11,0.0,8,0.0,9,0.0,6,0.0,8,0.0,7,0.0,7,0.0
M,568,Campbell,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,735,Marçal-Madivadua,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0
D,736,Offiah,4.0,4.0,Brighton,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,3,0.0
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,721,João Gomes,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,592,H.Davies,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,728,Sabitzer,5.0,5.0,Man Utd,68,0.0,63,0.0,0,0.0,47,0.0,48,0.0,48,0.0,48,0.0,46,0.0,47,0.0
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
M,606,Vale,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,709,Kristiansen,4.5,4.5,Leicester,64,0.0,62,0.0,62,0.0,57,0.0,54,0.0,54,0.0,53,0.0,51,0.0,49,0.0
F,660,Shoretire,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,637,John,4.0,4.0,Everton,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,636,Parkes,4.0,4.0,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,633,Cox,3.9,3.9,Brentford,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,663,Perkins,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,632,Trevitt,4.4,4.4,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,631,Sousa,4.0,4.0,Arsenal,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0,1,0.0,2,0.0
G,627,Jakupović,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,626,Karius,3.9,3.9,Newcastle,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0
M,665,Doak,4.5,4.5,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,667,Sekularac,4.5,4.5,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,669,Mubama,4.5,4.5,West Ham,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,670,Marschall,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,662,Cannon,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,658,Griffiths,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,672,Kadan Young,4.5,4.5,Aston Villa,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,2,0.0,3,0.0,3,0.0,2,0.0
F,657,Fraser,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,648,Finnigan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,646,Crama,4.0,4.0,Brentford,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0
D,645,Wormleighton,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
G,644,Goodman,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,643,Mainoo,4.5,4.5,Man Utd,9,0.0,4,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,641,Godo,4.5,4.5,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,649,Plain,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
M,651,Moran,4.5,4.5,Brighton,1,0.0,2,0.0,0,0.0,2,0.0,1,0.0,2,0.0,2,0.0,2,0.0,3,0.0
D,640,Turns,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,639,Braybrooke,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,652,Furlong,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,653,Hutchinson,4.3,4.3,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,2,0.0,2,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
G,655,Hein,4.0,4.0,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,656,Bishop,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,671,Morgan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,673,Humphreys,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,708,Madueke,5.5,5.5,Chelsea,51,0.0,37,0.0,25,0.0,23,0.0,23,0.0,24,0.0,24,0.0,24,0.0,25,0.0
M,693,Alcaraz,5.0,5.0,Southampton,44,0.0,42,0.0,37,0.0,38,0.0,36,0.0,38,0.0,35,0.0,35,0.0,38,0.0
F,695,Adu-Adjei,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,607,Smith,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,647,Payne,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,696,Dacosta Gonzalez,4.4,4.4,Bournemouth,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
F,697,Sadi,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,698,Lemina,4.5,4.5,Wolves,34,0.0,61,0.0,57,0.0,57,0.0,57,0.0,56,0.0,54,0.0,53,0.0,53,0.0
M,699,Mudryk,7.1,7.1,Chelsea,66,0.0,64,0.0,59,0.0,57,0.0,57,0.0,54,0.0,51,0.0,49,0.0,51,0.0
F,700,Rutter,5.5,5.5,Leeds,37,0.0,42,0.0,48,0.0,50,0.0,51,0.0,50,0.0,47,0.0,48,0.0,41,0.0
F,701,Weghorst,6.0,6.0,Man Utd,55,0.0,35,0.0,0,0.0,21,0.0,22,0.0,22,0.0,23,0.0,22,0.0,23,0.0
D,605,Welch,4.0,4.0,Everton,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0
