Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts
D,10030,Michal Karbownik,99.9,99.9,Brighton,7,0.18,8,0.27,10,0.32,11,0.43,11,0.43
F,10033,Florin Andone,99.9,99.9,Brighton,0,0.00,0,0.01,0,0.01,0,0.02,0,0.01
D,10035,Matt Clarke,99.9,99.9,Brighton,1,0.03,1,0.06,2,0.07,3,0.12,2,0.10
D,10036,Jan Paul van Hecke,99.9,99.9,Brighton,1,0.03,2,0.08,3,0.10,3,0.13,4,0.16
F,10040,Andi Zeqiri,99.9,99.9,Brighton,0,0.00,0,0.01,0,0.03,0,0.02,0,0.04
D,10047,Leif Davis,99.9,99.9,Leeds,0,0.02,1,0.04,1,0.03,1,0.03,1,0.06
F,10052,Joel Valencia,99.9,99.9,Brentford,1,0.04,0,0.01,1,0.04,0,0.03,1,0.04
D,10054,Luka Racic,99.9,99.9,Brentford,2,0.08,3,0.11,3,0.12,4,0.19,4,0.15
D,10056,Fin Stevens,99.9,99.9,Brentford,0,0.01,0,0.01,0,0.01,1,0.02,0,0.01
F,10071,Amad Diallo,99.9,99.9,Man Utd,3,0.19,5,0.31,5,0.29,6,0.36,5,0.33
M,10088,Bruno Jordão,99.9,99.9,Wolves,2,0.07,2,0.10,2,0.11,3,0.14,3,0.14
M,10093,Connor Ronan,99.9,99.9,Wolves,2,0.09,2,0.12,2,0.10,3,0.12,3,0.16
F,10094,Patrick Cutrone,99.9,99.9,Wolves,1,0.06,1,0.12,2,0.17,2,0.17,3,0.23
M,10099,Conor Coventry,99.9,99.9,West Ham,5,0.22,7,0.31,9,0.39,10,0.42,11,0.46
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10124,Arthur Okonkwo,99.9,99.9,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10132,Tahith Chong,99.9,99.9,Man Utd,0,0.01,0,0.01,1,0.04,1,0.05,1,0.06
G,10133,Marcus Bettinelli,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10148,Tino Anjorin,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10200,Hannibal Mejbri,99.9,99.9,Man Utd,3,0.18,4,0.23,3,0.20,4,0.25,4,0.24
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10202,Shola Shoretire,99.9,99.9,Man Utd,0,0.03,1,0.05,1,0.09,1,0.10,2,0.15
F,10219,Abdallah Sima,99.9,99.9,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10223,James Garner,99.9,99.9,Man Utd,7,0.28,11,0.39,12,0.39,13,0.46,15,0.51
F,10227,Filip Stevanovic,99.9,99.9,Man City,0,0.01,0,0.00,0,0.01,0,0.02,0,0.01
F,10228,Marlos Moreno,99.9,99.9,Man City,0,0.01,0,0.03,0,0.02,0,0.04,1,0.08
M,10229,Ante Palaversa,99.9,99.9,Man City,0,0.00,0,0.01,0,0.03,0,0.02,1,0.05
F,10232,Léo Bonatini,99.9,99.9,Wolves,1,0.07,1,0.10,1,0.04,2,0.10,2,0.14
M,10233,Mateusz Bogusz,99.9,99.9,Leeds,1,0.04,1,0.03,1,0.04,0,0.03,1,0.04
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10242,Tanguy Ndombélé,99.9,99.9,Spurs,0,0.01,0,0.02,0,0.03,1,0.04,1,0.04
M,10243,Giovani Lo Celso,99.9,99.9,Spurs,1,0.05,1,0.07,1,0.07,1,0.10,1,0.12
F,10244,Bryan Gil,99.9,99.9,Spurs,18,1.15,8,0.48,8,0.57,10,0.66,11,0.66
G,10245,Rúnar Alex Rúnarsson,99.9,99.9,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10246,Héctor Bellerín,99.9,99.9,Arsenal,4,0.17,4,0.19,4,0.19,5,0.26,6,0.28
M,10247,Dennis Praet,99.9,99.9,Leicester,4,0.21,5,0.23,7,0.44,7,0.32,7,0.40
M,10249,Matty Longstaff,99.9,99.9,Newcastle,1,0.03,1,0.06,3,0.11,3,0.13,4,0.16
G,10250,Kjell Scherpen,99.9,99.9,Brighton,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00
F,10251,Aaron Connolly,99.9,99.9,Brighton,6,0.35,6,0.39,8,0.43,11,0.69,10,0.57
F,10252,Evan Ferguson,99.9,99.9,Brighton,0,0.01,0,0.01,0,0.01,0,0.03,0,0.03
F,10253,Tariqe Fosu,99.9,99.9,Brentford,9,0.52,6,0.37,6,0.39,6,0.41,6,0.39
F,10254,Halil Dervisoglu,99.9,99.9,Brentford,2,0.13,3,0.16,3,0.19,4,0.25,4,0.21
D,10255,James Hill,99.9,99.9,Bournemouth,11,0.38,18,0.23,21,0.56,24,0.30,23,0.81
D,10256,Zeno Ibsen Rossi,99.9,99.9,Bournemouth,0,0.01,1,0.02,1,0.05,1,0.03,3,0.12
F,10258,Michy Batshuayi,99.9,99.9,Chelsea,2,0.13,2,0.15,3,0.20,4,0.30,4,0.27
F,10259,Alejandro Garnacho,99.9,99.9,Man Utd,0,0.01,0,0.01,1,0.05,1,0.04,1,0.03
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,1,0.04,1,0.03,1,0.04,2,0.08,2,0.09
D,10262,Álvaro Fernandez,99.9,99.9,Man Utd,0,0.01,0,0.01,1,0.02,1,0.04,1,0.03
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
D,10265,Ashley Young,99.9,99.9,Aston Villa,10,0.44,11,0.53,13,0.50,15,0.66,14,0.46
G,10266,Darren Randolph,99.9,99.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
G,10268,Kiko Casilla,99.9,99.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
F,10269,Hélder Costa,99.9,99.9,Leeds,4,0.23,2,0.10,2,0.14,3,0.17,2,0.15
D,10270,Cody Drameh,99.9,99.9,Leeds,3,0.14,4,0.14,5,0.15,5,0.18,6,0.23
F,10271,Ian Poveda,99.9,99.9,Leeds,1,0.09,0,0.03,1,0.04,1,0.06,1,0.08
M,10272,Cheikhou Kouyaté,99.9,99.9,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10273,Tyrese Francois,99.9,99.9,Fulham,3,0.12,4,0.17,5,0.20,6,0.23,7,0.29
G,10275,Jordan Smith,99.9,99.9,Nott'm Forest,1,0.03,2,0.09,2,0.07,3,0.11,3,0.10
D,10276,Nikolas Ioannou,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10277,Nuno Da Costa,99.9,99.9,Nott'm Forest,0,0.01,1,0.04,1,0.05,1,0.08,2,0.11
M,10278,Fernandinho,99.9,99.9,Man City,2,0.11,4,0.19,4,0.18,6,0.28,6,0.27
M,10286,Joe Aribo,99.9,99.9,Southampton,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
M,10288,Cheick Doucouré,99.9,99.9,Crystal Palace,0,0.00,0,0.01,1,0.02,1,0.03,1,0.04
D,10289,Ludwig Augustinsson,99.9,99.9,Aston Villa,0,0.00,1,0.03,0,0.01,1,0.02,0,0.01
