Pos,ID,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts
G,424,Caballero,3.9,3.9,Southampton,0,0.02,0,0.02,0,0.01,0,0.00,1,0.02,0,0.00,1,0.02
G,425,Lloris,5.4,5.4,Spurs,0,0.00,0,0.00,0,0.00,24,1.03,42,1.70,68,3.12,85,3.28
G,426,Forster,3.9,3.9,Spurs,89,3.70,87,3.98,87,3.66,64,2.72,45,1.81,21,0.95,4,0.15
F,427,Kane,11.7,11.7,Spurs,87,5.51,85,6.57,83,5.45,81,4.95,80,5.34,76,6.06,78,4.31
M,428,Son,11.6,11.6,Spurs,57,3.44,56,4.04,56,3.47,58,3.38,57,3.49,56,4.21,54,2.85
D,429,Doherty,4.6,4.6,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,430,Dier,5.1,5.1,Spurs,87,3.29,83,3.92,82,3.18,81,3.18,79,2.73,77,3.66,75,2.19
M,431,Lucas Moura,5.8,5.8,Spurs,6,0.41,9,0.64,11,0.69,11,0.66,10,0.61,10,0.68,9,0.49
D,432,Davies,4.8,4.8,Spurs,76,3.10,72,3.63,67,2.74,63,2.56,60,2.18,59,2.85,59,1.76
M,433,Højbjerg,5.5,5.5,Spurs,86,2.93,84,3.19,83,2.82,82,2.70,82,2.73,80,3.07,80,2.42
M,434,Winks,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,435,Sánchez,4.3,4.3,Spurs,25,1.01,21,1.03,19,0.76,17,0.68,22,0.83,21,1.02,23,0.76
D,436,R.Sessegnon,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,12,0.59,19,0.94,32,1.92,38,1.55
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.2,4.2,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,439,Tanganga,3.9,3.9,Spurs,6,0.24,8,0.35,10,0.39,8,0.31,10,0.39,11,0.49,8,0.28
M,440,Bentancur,5.4,5.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,441,Skipp,4.3,4.3,Spurs,71,2.15,70,2.30,68,2.09,68,2.06,62,1.89,55,1.89,45,1.38
D,442,Rodon,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Romero,4.9,4.9,Spurs,86,2.96,83,3.60,81,2.88,80,2.89,79,2.50,80,3.52,78,2.06
M,444,Bissouma,4.7,4.7,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,8,0.30,26,1.00,43,1.36
D,445,Emerson Royal,4.9,4.9,Spurs,51,2.32,61,3.46,57,2.68,57,2.65,61,2.58,59,3.35,58,2.04
M,446,Kulusevski,7.9,7.9,Spurs,65,3.05,64,3.48,64,3.06,64,2.94,63,2.99,60,3.39,62,2.60
F,447,Scarlett,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,448,Perišić,5.5,5.5,Spurs,27,1.50,50,3.39,57,3.24,56,3.13,50,2.62,46,3.19,43,1.91
M,449,White,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,450,Sarr,4.2,4.2,Spurs,21,0.89,22,1.01,27,1.11,26,1.05,25,1.04,18,0.86,12,0.49
G,451,Austin,3.9,3.9,Spurs,0,0.01,0,0.00,0,0.00,0,0.00,1,0.02,0,0.00,0,0.01
M,452,Devine,4.3,4.3,Spurs,1,0.04,2,0.09,2,0.10,2,0.07,3,0.13,2,0.08,1,0.04
F,453,Parrott,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,454,Richarlison,8.4,8.4,Spurs,45,2.41,45,2.72,43,2.31,44,2.22,45,2.45,47,2.86,48,2.22
G,455,Fabianski,5.0,5.0,West Ham,0,0.00,1,0.03,0,0.00,87,7.61,87,3.52,86,3.25,86,3.66
D,456,Ogbonna,4.4,4.4,West Ham,79,2.06,63,2.44,0,0.00,50,3.87,47,1.55,47,1.29,47,1.77
D,457,Cresswell,4.7,4.7,West Ham,36,1.15,34,1.59,0,0.00,30,2.84,34,1.35,36,1.18,33,1.49
F,458,Antonio,7.0,7.0,West Ham,26,1.30,26,1.58,0,0.00,27,3.22,28,1.52,28,1.38,27,1.58
D,459,Dawson,4.8,4.8,Wolves,87,2.73,84,2.33,83,3.31,81,3.09,80,2.58,81,3.13,80,2.56
M,460,Lanzini,5.1,5.1,West Ham,7,0.38,6,0.37,0,0.00,8,0.97,8,0.43,11,0.54,11,0.61
D,461,Zouma,4.4,4.4,West Ham,22,0.64,50,2.03,0,0.00,77,6.32,76,2.65,74,2.11,73,2.87
D,462,Masuaku,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,463,Coufal,4.1,4.1,West Ham,7,0.23,34,1.48,0,0.00,66,5.67,69,2.53,65,1.97,63,2.62
M,464,Benrahma,5.5,5.5,West Ham,55,2.44,54,2.92,0,0.00,50,5.48,51,2.57,49,2.21,50,2.65
M,465,Bowen,8.0,8.0,West Ham,77,3.22,77,4.08,0,0.00,72,7.58,72,3.43,71,2.98,69,3.52
M,466,Vlasic,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,467,Rice,4.7,4.7,West Ham,87,2.40,82,2.63,0,0.00,79,5.10,78,2.37,78,2.22,78,2.46
M,468,Soucek,5.1,5.1,West Ham,58,1.97,59,2.39,0,0.00,60,4.77,56,2.06,59,2.00,57,2.23
M,469,Fornals,4.9,4.9,West Ham,21,0.96,24,1.24,0,0.00,23,2.34,25,1.19,24,1.09,26,1.31
D,470,Diop,4.3,4.3,Fulham,82,2.30,81,1.89,0,0.00,78,2.64,78,2.77,76,2.55,75,2.08
D,471,Johnson,4.4,4.4,West Ham,69,1.99,49,2.08,0,0.00,31,2.65,32,1.19,34,1.07,34,1.42
D,472,Aguerd,4.8,4.8,West Ham,85,2.27,81,3.29,0,0.00,77,6.34,76,2.64,74,2.11,74,2.92
G,473,Areola,4.3,4.3,West Ham,89,3.32,87,3.75,0,0.00,2,0.20,3,0.14,4,0.15,4,0.17
D,474,Boly,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,475,Coady,4.9,4.9,Everton,77,2.74,75,2.64,75,1.73,76,2.32,72,1.46,76,2.86,74,2.46
F,476,Jiménez,6.7,6.7,Wolves,45,2.48,36,1.90,31,2.06,31,1.92,33,1.84,32,2.12,31,1.89
D,477,Jonny,4.3,4.3,Wolves,27,0.99,33,1.07,31,1.35,26,1.08,20,0.77,22,0.93,22,0.83
G,478,Sá,5.0,5.0,Wolves,89,3.46,88,3.33,87,3.74,86,3.68,86,3.44,87,3.68,86,3.44
M,479,Dendoncker,4.7,4.7,Aston Villa,0,0.00,3,0.11,10,0.46,25,1.85,27,1.16,24,0.94,24,0.90
M,480,Neves,5.5,5.5,Wolves,86,2.83,83,2.61,74,2.90,65,2.40,65,2.16,62,2.34,64,2.25
M,481,Hwang,5.7,5.7,Wolves,0,0.00,1,0.05,8,0.48,23,1.28,23,1.19,26,1.46,23,1.25
D,482,Semedo,5.0,5.0,Wolves,83,2.57,79,2.20,75,3.00,74,2.83,75,2.46,73,2.84,71,2.35
M,483,Podence,5.3,5.3,Wolves,40,1.91,40,1.77,40,2.15,33,1.72,33,1.57,35,1.87,34,1.68
D,484,Kilman,4.4,4.4,Wolves,82,2.46,80,2.12,79,2.96,75,2.74,74,2.31,75,2.78,72,2.21
M,485,Cundle,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,486,Neto,4.9,4.9,Wolves,7,0.46,15,0.78,23,1.39,33,1.76,44,2.05,44,2.35,43,2.16
D,487,Aït-Nouri,4.2,4.2,Wolves,63,2.23,59,1.85,60,2.63,41,1.75,37,1.39,34,1.50,35,1.32
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,489,Toti,3.9,3.9,Wolves,1,0.06,3,0.11,4,0.17,7,0.26,5,0.19,5,0.20,8,0.27
M,490,Chiquinho,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,491,Adama,5.4,5.4,Wolves,39,1.80,41,1.75,35,1.80,34,1.66,32,1.48,31,1.59,32,1.53
G,492,Šarkić,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,81,3.67,78,2.86,76,3.11,75,6.30,71,2.80,71,2.81,72,2.58
D,494,Mosquera,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,496,Plange,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,497,Adrián,3.9,3.9,Liverpool,0,0.00,0,0.01,0,0.00,0,0.02,0,0.01,0,0.00,0,0.01
D,498,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,499,Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,500,Van den Berg,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,501,Phillips,3.9,3.9,Liverpool,0,0.01,1,0.04,0,0.00,1,0.04,1,0.02,1,0.06,1,0.04
G,502,Carson,3.8,3.8,Man City,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,503,Moutinho,4.7,4.7,Wolves,55,2.21,53,2.03,50,2.26,49,2.08,45,1.81,46,2.03,46,1.92
D,504,Malacia,4.2,4.2,Man Utd,23,0.77,15,0.72,0,0.00,24,1.94,23,1.15,22,0.99,22,0.20
M,505,Rothwell,4.9,4.9,Bournemouth,14,0.55,10,0.47,11,0.49,8,0.71,9,0.40,10,0.41,10,0.47
M,506,Adams,4.9,4.9,Leeds,84,2.08,83,2.17,80,2.12,77,4.13,77,2.23,75,1.97,73,1.54
D,507,Niakhaté,4.3,4.3,Nott'm Forest,0,0.00,1,0.05,13,0.41,30,1.95,32,0.90,30,0.80,27,0.54
M,508,Sinisterra,6.5,6.5,Leeds,0,0.00,0,0.00,59,2.81,60,5.97,59,3.31,57,2.86,57,2.22
M,509,Downes,4.2,4.2,West Ham,9,0.38,13,0.58,0,0.00,14,1.17,15,0.61,15,0.61,17,0.72
D,510,Hickey,4.9,4.9,Brentford,63,2.78,59,4.76,56,2.43,56,3.11,56,2.13,54,1.96,54,2.30
D,511,Richards,4.4,4.4,Nott'm Forest,0,0.00,1,0.02,2,0.07,5,0.33,5,0.16,5,0.16,5,0.16
M,512,Aribo,5.1,5.1,Southampton,1,0.08,2,0.24,2,0.14,2,0.11,3,0.16,3,0.17,4,0.19
D,513,Lenglet,4.8,4.8,Spurs,52,1.95,39,1.85,39,1.52,40,1.56,37,1.30,35,1.65,34,1.05
M,514,C.Doucouré,5.0,5.0,Crystal Palace,83,2.34,79,4.18,78,1.97,72,2.30,68,1.99,67,2.05,64,2.10
M,515,Lewis-Potter,5.2,5.2,Brentford,10,0.63,9,1.03,10,0.65,12,1.23,14,0.80,13,0.70,18,1.08
D,516,Collins,4.4,4.4,Wolves,22,0.73,27,0.82,26,1.08,31,1.23,30,1.03,29,1.19,34,1.17
G,517,Strakosha,4.3,4.3,Brentford,0,0.01,1,0.05,2,0.09,3,0.21,3,0.11,4,0.16,3,0.14
G,518,Hennessey,3.9,3.9,Nott'm Forest,1,0.05,1,0.05,1,0.05,0,0.01,0,0.00,0,0.01,0,0.00
M,519,Eriksen,6.3,6.3,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,520,Koulibaly,5.5,5.5,Chelsea,45,2.07,42,1.71,39,2.02,38,3.28,40,1.65,38,1.58,35,0.24
M,521,Francois,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,522,Spence,4.1,4.1,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,523,Toffolo,4.3,4.3,Nott'm Forest,32,1.40,12,0.33,10,0.30,11,0.72,13,0.39,11,0.32,12,0.29
M,524,O'Brien,4.8,4.8,Nott'm Forest,3,0.11,2,0.07,3,0.10,1,0.12,3,0.12,3,0.13,3,0.13
D,525,Augustinsson,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,526,Mee,5.0,5.0,Brentford,87,3.78,85,6.55,84,3.59,81,4.05,81,2.95,81,2.79,82,3.45
M,527,Lingard,5.4,5.4,Nott'm Forest,25,1.36,26,1.21,24,1.22,24,2.46,24,1.21,24,1.19,22,1.06
F,528,Mara,5.3,5.3,Southampton,21,1.20,20,2.16,14,0.80,12,0.62,11,0.57,11,0.66,13,0.62
F,529,Scamacca,6.6,6.6,West Ham,15,0.81,25,1.54,0,0.00,38,4.26,39,2.00,36,1.73,38,2.06
D,530,Richards,4.4,4.4,Crystal Palace,8,0.28,15,0.79,19,0.43,21,0.87,25,0.84,23,0.89,26,1.21
D,531,Vinagre,4.3,4.3,Everton,12,0.51,10,0.44,12,0.39,11,0.40,12,0.37,16,0.72,15,0.59
D,532,Mbabu,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,533,Martínez,4.5,4.5,Man Utd,81,2.27,79,3.81,0,0.00,74,5.55,75,3.70,73,3.14,71,0.58
M,534,McNeil,5.1,5.1,Everton,75,3.20,73,3.16,70,2.48,68,2.82,68,2.44,67,3.01,64,2.58
M,535,Tavernier,4.7,4.7,Bournemouth,0,0.00,1,0.05,21,0.84,60,4.92,57,2.21,57,2.02,59,2.40
M,536,Mangala,4.9,4.9,Nott'm Forest,21,0.92,13,0.55,15,0.63,13,1.11,15,0.61,14,0.59,15,0.62
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,538,Young,4.4,4.4,Aston Villa,26,1.29,29,1.11,31,1.59,31,2.15,29,1.47,28,1.12,30,1.08
D,539,Hill,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,540,Stevens,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,541,Dervişoğlu,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,542,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,543,Clarke,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,544,Van Hecke,4.0,4.0,Brighton,10,0.41,10,0.83,0,0.00,7,0.61,8,0.30,16,0.67,10,0.00
D,545,Emerson,4.0,4.0,West Ham,56,1.79,54,2.47,0,0.00,52,4.84,48,1.90,48,1.60,49,2.19
M,546,Harris,4.4,4.4,Fulham,1,0.03,1,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,547,Drameh,4.0,4.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,548,Iversen,3.8,3.8,Leicester,1,0.06,3,0.10,4,0.14,4,0.32,3,0.11,3,0.13,4,0.18
M,549,Praet,4.8,4.8,Leicester,26,1.24,26,1.18,26,1.20,28,2.67,29,1.50,30,1.15,27,1.32
M,550,Amad,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,551,Iqbal,4.2,4.2,Man Utd,0,0.01,0,0.00,0,0.00,0,0.01,0,0.02,0,0.01,0,0.00
M,552,Anderson,4.4,4.4,Newcastle,10,0.38,15,0.66,17,0.71,18,1.45,17,0.80,17,0.96,17,0.71
M,553,Hammond,4.3,4.3,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,554,Bryan,5.0,5.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,555,Ashby,3.8,3.8,Newcastle,0,0.00,1,0.03,1,0.02,2,0.11,1,0.04,0,0.03,0,0.01
M,556,Coventry,4.4,4.4,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,557,Smith,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,558,Bueno,3.9,3.9,Wolves,0,0.00,0,0.00,5,0.24,33,1.47,45,1.74,45,2.02,43,1.67
D,559,Colwill,4.4,4.4,Brighton,3,0.13,16,1.33,0,0.00,49,3.95,49,1.61,13,0.52,50,0.01
M,560,Mills,4.4,4.4,Everton,1,0.05,1,0.04,1,0.03,1,0.03,1,0.04,1,0.06,2,0.07
M,561,Warrington,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,562,Solomon,4.9,4.9,Fulham,47,1.97,41,1.65,0,0.00,32,1.49,35,1.60,33,1.45,35,1.30
D,563,Chambers,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,564,Bajcetic,4.4,4.4,Liverpool,56,2.00,43,1.75,0,0.00,35,2.54,38,1.43,35,1.39,36,1.61
M,565,Gray,4.5,4.5,Leeds,0,0.00,0,0.02,0,0.01,0,0.02,0,0.00,0,0.00,0,0.00
M,566,Hodge,4.4,4.4,Wolves,2,0.08,3,0.11,3,0.12,2,0.09,2,0.09,2,0.08,2,0.09
M,567,Ronan,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,568,Campbell,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,569,Garnacho,4.2,4.2,Man Utd,39,1.88,24,1.50,0,0.00,22,2.39,23,1.36,23,1.31,22,0.26
M,570,Garner,4.5,4.5,Everton,4,0.15,13,0.50,13,0.44,15,0.57,15,0.53,15,0.61,15,0.57
G,571,Randolph,4.0,4.0,Bournemouth,1,0.02,1,0.03,1,0.05,2,0.14,2,0.08,2,0.07,2,0.10
M,572,Oko-Flex,4.4,4.4,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,573,Lewis,3.9,3.9,Man City,25,1.29,35,1.87,0,0.00,35,1.68,34,1.84,35,1.99,35,0.01
G,574,Neto,4.5,4.5,Bournemouth,89,3.15,88,3.21,87,3.24,86,6.73,86,3.23,86,3.06,86,3.45
M,575,Cornet,5.9,5.9,West Ham,2,0.13,5,0.36,0,0.00,15,1.63,15,0.79,17,0.83,17,0.95
D,576,Senesi,4.4,4.4,Bournemouth,78,1.35,74,1.76,67,1.76,58,3.60,54,1.46,55,1.17,56,1.87
M,577,Onana,4.8,4.8,Everton,81,2.69,74,2.51,76,2.13,73,2.32,71,2.00,67,2.32,70,2.18
G,578,Robles,4.0,4.0,Leeds,2,0.06,2,0.08,2,0.10,3,0.28,3,0.12,3,0.12,3,0.10
M,579,Guedes,5.8,5.8,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,580,Damsgaard,5.0,5.0,Brentford,9,0.57,13,1.40,15,0.94,17,1.73,22,1.17,22,1.12,22,1.30
G,581,Smithies,3.9,3.9,Leicester,0,0.01,0,0.01,0,0.00,0,0.02,0,0.00,1,0.02,0,0.02
M,582,Freuler,4.9,4.9,Nott'm Forest,82,2.57,78,2.17,77,2.25,76,4.63,76,2.20,75,2.16,75,2.04
M,583,Kouyaté,4.4,4.4,Nott'm Forest,0,0.00,0,0.00,1,0.07,10,0.83,9,0.40,10,0.44,10,0.43
M,584,Clark,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,585,Dennis,5.6,5.6,Nott'm Forest,8,0.46,10,0.52,11,0.57,10,1.05,11,0.55,9,0.49,10,0.53
D,586,Estupiñán,4.7,4.7,Brighton,62,3.06,77,7.11,0,0.00,73,6.98,75,2.83,74,3.16,71,0.02
D,587,Sergio Gómez,4.5,4.5,Man City,5,0.26,3,0.16,0,0.00,4,0.18,5,0.28,6,0.34,6,0.00
D,588,Kehrer,4.4,4.4,West Ham,49,1.33,38,1.52,0,0.00,24,1.98,24,0.85,28,0.86,29,1.14
M,589,Matheus,4.8,4.8,Wolves,59,2.38,57,2.19,56,2.53,55,2.28,54,2.07,53,2.28,53,2.12
G,590,Whitworth,4.0,4.0,Crystal Palace,1,0.02,2,0.11,2,0.08,2,0.07,1,0.02,0,0.02,0,0.02
F,591,Ablade,4.5,4.5,Fulham,1,0.07,1,0.09,0,0.00,1,0.07,1,0.09,2,0.11,2,0.10
G,592,H.Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,593,Casemiro,4.9,4.9,Man Utd,80,2.46,75,2.88,0,0.00,73,4.91,72,2.71,71,2.52,71,0.52
F,594,Isak,6.6,6.6,Newcastle,58,2.57,58,3.57,57,3.42,56,6.35,56,3.65,54,4.26,55,3.36
D,595,Zanka,4.0,4.0,Brentford,14,0.54,9,0.56,10,0.34,12,0.59,12,0.40,15,0.48,13,0.46
F,596,Ferguson,4.6,4.6,Brighton,49,3.00,39,4.99,0,0.00,36,4.83,36,2.31,35,2.52,36,0.02
F,597,Saydee,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,598,Bevan,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,599,Gomes,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,600,Knight,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.02,0,0.02,1,0.03,1,0.00
M,601,Rodney,4.5,4.5,Crystal Palace,0,0.01,0,0.02,1,0.03,1,0.04,1,0.02,1,0.04,0,0.01
D,602,Renan Lodi,4.3,4.3,Nott'm Forest,52,2.53,69,1.93,68,2.49,66,5.10,62,2.15,66,2.09,62,1.52
M,603,Paquetá,5.9,5.9,West Ham,74,2.90,71,3.53,0,0.00,68,6.70,67,2.98,69,2.72,65,3.12
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,605,Welch,4.0,4.0,Everton,0,0.00,1,0.02,0,0.00,0,0.00,0,0.00,0,0.02,0,0.00
M,606,Vale,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,607,Smith,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,609,Antony,7.3,7.3,Man Utd,62,2.65,64,3.32,0,0.00,60,5.46,58,2.96,58,2.76,60,0.58
D,610,Akanji,5.0,5.0,Man City,49,2.23,29,1.44,0,0.00,28,1.21,27,1.34,31,1.60,31,0.01
M,611,Gueye,4.9,4.9,Everton,75,2.39,72,2.31,71,1.97,67,2.09,68,1.90,68,2.24,67,2.07
D,612,Faes,4.2,4.2,Leicester,85,2.85,79,2.12,65,1.67,61,3.91,62,2.48,65,1.00,62,2.17
D,613,Kurzawa,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,5,0.19,10,0.36
M,614,Willian,5.5,5.5,Fulham,69,3.13,68,2.82,0,0.00,66,3.27,65,3.31,64,2.98,63,2.58
G,615,Kovár,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,616,Zakaria,4.9,4.9,Chelsea,29,1.18,25,0.99,25,1.03,17,1.43,18,0.74,19,0.77,19,0.16
F,617,Aubameyang,8.4,8.4,Chelsea,11,0.81,11,0.76,10,0.75,9,1.30,9,0.63,9,0.67,10,0.14
F,618,Vinícius,5.4,5.4,Fulham,14,0.79,11,0.58,0,0.00,12,0.70,12,0.70,13,0.72,16,0.75
F,619,Gnonto,5.1,5.1,Leeds,66,2.45,67,2.88,54,2.28,57,4.92,53,2.50,51,2.26,50,1.71
M,620,Arthur,4.8,4.8,Liverpool,5,0.23,9,0.39,0,0.00,4,0.36,4,0.18,6,0.26,7,0.33
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,622,Larios,4.0,4.0,Southampton,0,0.00,1,0.08,4,0.12,4,0.14,6,0.17,5,0.20,8,0.20
D,623,Caleta-Car,4.5,4.5,Southampton,20,0.71,23,1.37,22,0.70,24,0.73,26,0.59,28,1.17,28,0.62
M,624,Edozie,4.7,4.7,Southampton,3,0.23,4,0.57,4,0.30,4,0.29,5,0.32,6,0.40,5,0.33
F,625,Diego Costa,5.4,5.4,Wolves,14,0.79,7,0.45,9,0.65,8,0.55,10,0.57,10,0.64,11,0.67
G,626,Karius,3.9,3.9,Newcastle,0,0.00,0,0.01,0,0.00,0,0.03,0,0.02,1,0.03,0,0.02
G,627,Jakupović,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,628,Aurier,4.4,4.4,Nott'm Forest,15,0.71,46,1.22,65,2.23,63,4.55,63,1.97,62,1.80,60,1.30
M,629,Traoré,4.3,4.3,Wolves,0,0.00,1,0.04,4,0.16,12,0.48,10,0.41,13,0.55,14,0.55
M,630,Nwaneri,4.5,4.5,Arsenal,0,0.01,0,0.01,0,0.02,0,0.02,0,0.02,1,0.03,1,0.05
D,631,Sousa,4.0,4.0,Arsenal,0,0.01,0,0.01,1,0.03,1,0.03,1,0.04,1,0.03,1,0.06
M,632,Trevitt,4.4,4.4,Brentford,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01
G,633,Cox,3.9,3.9,Brentford,1,0.03,2,0.15,1,0.02,0,0.00,0,0.00,0,0.01,0,0.00
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.02,1,0.03,0,0.02,1,0.06,0,0.02,0,0.02,0,0.00
D,636,Parkes,4.0,4.0,Fulham,0,0.00,0,0.01,0,0.00,2,0.06,1,0.03,2,0.05,1,0.01
D,637,John,4.0,4.0,Everton,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
