Pos,ID,Name,BV,SV,Team,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,639,Braybrooke,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,640,Turns,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,641,Godo,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.02,0,0.00,0,0.01,0,0.01,0,0.02
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.00
M,643,Mainoo,4.5,4.5,Man Utd,0,0.00,0,0.01,0,0.05,0,0.02,0,0.02,0,0.02,0,0.02
G,644,Goodman,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,645,Wormleighton,4.0,4.0,Leicester,1,0.02,1,0.02,1,0.03,1,0.02,1,0.03,1,0.03,1,0.02
D,646,Crama,4.0,4.0,Brentford,0,0.01,1,0.03,1,0.06,3,0.06,2,0.07,2,0.04,1,0.03
M,647,Payne,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,648,Finnigan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,649,Plain,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.00,0,0.01,0,0.03,1,0.03,1,0.04,1,0.04,0,0.03
M,651,Moran,4.5,4.5,Brighton,0,0.00,5,0.29,4,0.52,3,0.16,2,0.27,2,0.22,1,0.09
D,652,Furlong,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,653,Hutchinson,4.2,4.2,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,1,0.04,2,0.11,2,0.11,1,0.07,1,0.06,1,0.04,1,0.07
G,655,Hein,3.9,3.9,Arsenal,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01,1,0.03
G,656,Bishop,4.0,4.0,Man Utd,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
F,657,Fraser,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
M,658,Griffiths,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,659,Mateo Joseph,4.5,4.5,Leeds,0,0.03,0,0.02,1,0.05,1,0.08,2,0.12,2,0.11,3,0.17
F,660,Shoretire,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,661,Hall,4.3,4.3,Chelsea,0,0.00,1,0.05,1,0.07,2,0.10,2,0.13,2,0.17,2,0.13
F,662,Cannon,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,663,Perkins,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,664,Lembikisa,4.0,4.0,Wolves,0,0.00,0,0.01,1,0.03,1,0.02,1,0.02,1,0.05,1,0.02
M,665,Doak,4.5,4.5,Liverpool,0,0.01,0,0.00,0,0.02,0,0.01,0,0.02,0,0.02,1,0.05
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,667,Sekularac,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.01,0,0.03,0,0.01,0,0.01,0,0.02
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
F,669,Mubama,4.5,4.5,West Ham,0,0.01,0,0.03,1,0.09,1,0.07,1,0.10,1,0.08,1,0.07
G,670,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,671,Morgan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Kadan Young,4.5,4.5,Aston Villa,2,0.12,1,0.09,0,0.03,0,0.03,1,0.06,1,0.03,1,0.06
D,673,Humphreys,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,674,Bennett,4.0,4.0,Man Utd,0,0.00,1,0.02,1,0.05,1,0.03,0,0.02,1,0.05,0,0.02
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,676,Ozoh,4.5,4.5,Crystal Palace,1,0.09,1,0.09,2,0.13,1,0.07,1,0.06,1,0.06,1,0.06
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.00,0,0.02,0,0.04,0,0.03,0,0.01,0,0.01,0,0.00
M,678,Price,4.5,4.5,Everton,1,0.05,0,0.01,0,0.03,0,0.02,1,0.04,1,0.05,1,0.07
M,679,Buonanotte,4.5,4.5,Brighton,0,0.00,15,0.82,15,1.59,13,0.75,9,0.85,10,1.08,7,0.37
M,680,Gakpo,7.6,7.6,Liverpool,68,5.31,66,3.70,60,8.03,59,3.95,58,3.75,55,3.78,54,3.62
M,681,Scarpa,4.7,4.7,Nott'm Forest,3,0.16,3,0.21,6,0.34,9,0.49,9,0.45,12,0.53,11,0.53
F,682,Cunha,5.3,5.3,Wolves,54,2.75,49,2.62,50,2.11,49,2.56,47,2.01,47,2.55,44,1.80
M,683,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,684,D.D.Fofana,5.0,5.0,Chelsea,0,0.00,0,0.04,1,0.07,1,0.11,2,0.18,2,0.26,2,0.17
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,686,Simms,4.5,4.5,Everton,12,0.63,5,0.34,6,0.38,6,0.36,7,0.40,7,0.40,7,0.47
M,687,McAteer,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,688,Schade,4.9,4.9,Brentford,46,2.38,56,2.31,58,3.48,60,2.44,58,3.10,59,2.57,62,2.43
D,689,Badiashile,5.0,5.0,Chelsea,0,0.00,38,1.84,32,0.89,31,1.43,26,1.42,18,0.92,19,0.75
F,690,João Félix,7.4,7.4,Chelsea,0,0.00,64,3.37,63,2.56,62,3.22,62,3.69,62,4.97,59,2.79
D,691,Wöber,4.4,4.4,Leeds,60,1.87,72,2.64,71,2.21,68,1.09,66,1.73,68,1.80,66,1.88
M,692,Orsic,5.1,5.1,Southampton,1,0.10,6,0.40,7,0.37,9,0.51,11,0.58,11,0.52,11,0.55
M,693,Alcaraz,5.0,5.0,Southampton,53,1.77,50,2.35,50,1.77,46,1.95,43,1.92,47,1.69,44,1.70
D,694,Álex Moreno,4.5,4.5,Aston Villa,78,3.07,76,3.82,74,1.89,73,3.06,71,2.82,71,1.66,71,2.54
F,695,Adu-Adjei,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,696,Dacosta Gonzalez,4.4,4.4,Bournemouth,0,0.01,0,0.02,0,0.03,0,0.03,0,0.02,0,0.01,0,0.03
F,697,Sadi,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,698,Lemina,4.5,4.5,Wolves,71,2.28,67,2.29,66,1.93,63,2.13,65,1.87,62,2.18,61,1.75
M,699,Mudryk,6.5,6.5,Chelsea,0,0.00,27,1.62,27,1.28,29,1.67,25,1.69,26,2.43,30,1.60
F,700,Rutter,5.1,5.1,Leeds,17,1.00,20,1.27,19,1.11,21,0.96,22,1.15,24,1.27,24,1.32
F,701,Weghorst,5.5,5.5,Man Utd,0,0.00,34,1.90,34,4.03,33,1.90,30,1.98,32,3.87,32,2.11
M,702,Andrey Santos,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,703,Danilo,4.5,4.5,Nott'm Forest,39,1.24,37,1.27,32,1.15,29,1.16,27,0.96,26,0.95,25,0.94
M,704,Sarabia,5.2,5.2,Wolves,36,2.01,38,2.20,38,1.74,36,2.00,36,1.64,37,2.19,35,1.51
M,705,Ouattara,5.0,5.0,Bournemouth,57,2.39,55,2.30,57,2.55,53,2.06,51,1.99,50,1.93,50,2.02
F,706,Pollock,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,707,Sinisalo,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,708,Madueke,5.5,5.5,Chelsea,0,0.00,6,0.38,7,0.35,8,0.44,9,0.56,9,0.92,13,0.67
D,709,Kristiansen,4.5,4.5,Leicester,73,2.86,71,2.19,66,2.75,65,2.02,61,1.46,56,1.21,58,2.12
D,710,Kiwior,4.0,4.0,Arsenal,15,0.82,17,0.42,13,0.58,11,0.40,9,0.39,10,0.49,10,0.54
F,711,Durán,5.5,5.5,Aston Villa,20,1.09,12,0.75,8,0.48,8,0.50,7,0.51,7,0.44,7,0.45
M,712,Perrone,4.4,4.4,Man City,0,0.00,8,0.35,10,0.87,11,0.53,12,0.56,12,0.98,14,0.58
M,713,Danjuma,6.1,6.1,Spurs,18,1.06,15,0.99,14,0.82,15,1.09,13,0.90,13,1.00,13,1.02
F,714,Semenyo,5.0,5.0,Bournemouth,16,0.90,20,1.14,19,1.21,22,1.12,19,1.00,19,0.99,20,1.07
M,715,Tetê,5.2,5.2,Leicester,43,2.22,33,1.70,27,1.50,30,1.48,29,1.38,30,1.31,30,1.58
D,716,Bree,4.5,4.5,Southampton,13,0.27,5,0.20,5,0.14,5,0.18,4,0.19,3,0.10,5,0.14
G,717,Bentley,4.0,4.0,Wolves,0,0.02,1,0.04,1,0.02,1,0.05,2,0.06,2,0.07,1,0.05
D,718,Viña,4.5,4.5,Bournemouth,34,1.56,43,1.82,34,1.63,33,1.28,35,1.40,33,1.13,34,1.41
M,719,Ayari,4.5,4.5,Brighton,0,0.00,18,0.81,14,1.27,16,0.75,12,0.99,11,1.04,10,0.45
M,720,McKennie,4.7,4.7,Leeds,78,2.68,70,2.71,71,2.52,68,1.88,67,2.22,70,2.32,63,2.25
M,721,João Gomes,4.5,4.5,Wolves,26,0.97,28,1.08,31,1.03,31,1.13,30,0.99,30,1.13,33,1.04
D,722,Zabarnyi,4.5,4.5,Bournemouth,0,0.01,8,0.26,3,0.10,3,0.11,3,0.11,4,0.13,5,0.16
M,723,H.Traorè,4.5,4.5,Bournemouth,5,0.30,12,0.66,20,1.10,33,1.50,43,1.92,42,1.87,40,1.86
M,724,Enzo,5.0,5.0,Chelsea,0,0.00,77,2.69,76,2.15,75,2.54,74,2.86,74,4.16,74,2.37
M,725,Ahamada,4.5,4.5,Crystal Palace,6,0.32,9,0.42,9,0.41,10,0.44,10,0.46,8,0.35,10,0.46
M,726,Lukic,4.5,4.5,Fulham,11,0.44,16,0.59,17,1.23,17,0.74,19,0.75,20,0.78,21,0.71
D,727,Souttar,4.5,4.5,Leicester,67,2.51,58,1.70,54,2.14,45,1.33,45,0.99,47,0.91,45,1.52
M,728,Sabitzer,4.7,4.7,Man Utd,0,0.00,48,2.01,45,4.02,44,1.93,42,2.08,43,3.93,43,2.18
G,729,Navas,4.5,4.5,Nott'm Forest,75,2.64,69,2.49,64,2.33,62,2.62,63,2.22,60,2.10,60,2.25
D,730,Felipe,4.5,4.5,Nott'm Forest,86,1.29,81,1.79,77,1.85,76,2.96,72,1.34,71,1.30,70,1.86
M,731,Kamaldeen,5.0,5.0,Southampton,58,2.00,55,2.75,52,1.94,50,2.29,48,2.33,48,1.84,48,1.97
F,732,Onuachu,5.5,5.5,Southampton,30,1.32,24,1.66,19,1.00,12,0.79,12,0.81,12,0.64,13,0.73
D,733,Pedro Porro,4.8,4.8,Spurs,86,2.56,80,2.94,78,2.05,76,3.99,72,2.73,62,3.08,51,2.20
M,734,A.Ayew,5.0,5.0,Nott'm Forest,30,1.22,33,1.47,34,1.48,29,1.53,31,1.29,33,1.40,30,1.37
M,735,Marçal-Madivadua,4.5,4.5,Leicester,0,0.01,0,0.01,0,0.02,0,0.02,0,0.03,0,0.02,0,0.01
D,736,Offiah,4.0,4.0,Brighton,0,0.00,3,0.10,2,0.13,1,0.05,1,0.07,2,0.14,2,0.05
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.00,1,0.02,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.00,0,0.00
G,739,Anang,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,740,Hegyi,3.9,3.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,741,Miley,4.5,4.5,Newcastle,0,0.00,0,0.01,0,0.01,0,0.03,1,0.06,0,0.01,0,0.00
D,742,Chilokoa-Mullen,4.0,4.0,Leeds,0,0.00,1,0.03,0,0.01,1,0.01,0,0.01,1,0.02,1,0.02
D,743,Monteiro,4.0,4.0,Leeds,0,0.01,0,0.00,1,0.02,1,0.02,1,0.02,0,0.01,1,0.03
D,744,Swinkels,4.0,4.0,Aston Villa,1,0.02,0,0.01,1,0.01,1,0.02,1,0.01,1,0.01,1,0.03
G,745,Zych,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,746,Casey,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,1,0.03,1,0.02
G,747,Wickens,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01
M,748,Mundle,4.5,4.5,Spurs,2,0.12,2,0.10,3,0.17,2,0.09,1,0.07,1,0.07,1,0.08
G,749,G.Shelvey,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,750,C.Robinson,4.0,4.0,Fulham,0,0.01,1,0.01,0,0.01,0,0.00,0,0.01,1,0.02,1,0.01
D,751,Walters,4.0,4.0,Arsenal,2,0.07,2,0.06,1,0.04,1,0.04,1,0.04,2,0.06,2,0.06
M,752,Olakigbe,4.5,4.5,Brentford,0,0.00,0,0.01,0,0.02,1,0.04,1,0.04,1,0.06,0,0.03
G,753,Wright,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,754,Revan,4.0,4.0,Aston Villa,1,0.03,1,0.02,1,0.01,0,0.01,0,0.01,1,0.02,1,0.02
M,755,Patterson,4.5,4.5,Aston Villa,2,0.14,2,0.12,1,0.03,0,0.03,0,0.03,1,0.03,1,0.06
G,756,McGill,4.0,4.0,Brighton,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00,0,0.01,0,0.00
D,757,Samuels-Smith,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,758,Abbott,4.5,4.5,Spurs,2,0.10,2,0.14,3,0.15,2,0.14,2,0.09,1,0.07,1,0.07
D,759,Jurado,4.0,4.0,Man Utd,0,0.00,1,0.02,0,0.03,1,0.03,1,0.02,1,0.05,0,0.01
G,10023,Alfie Whiteman,99.9,99.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.01,1,0.02,0,0.01,0,0.01
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.00,1,0.02,1,0.05,0,0.01,1,0.02,0,0.01,0,0.01
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,0,0.01
M,10249,Matty Longstaff,99.9,99.9,Newcastle,2,0.14,4,0.21,3,0.19,3,0.16,4,0.44,4,0.25,4,0.21
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.01,0,0.03,0,0.00,0,0.01,0,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.00,0,0.00,1,0.02,1,0.02,0,0.01,1,0.02,1,0.03
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00
G,10359,Louie Moulden,99.9,99.9,Wolves,1,0.03,1,0.05,2,0.06,2,0.07,3,0.10,1,0.07,2,0.07
