Pos,ID,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,225,Rodrigo,6.3,6.3,Leeds,48,2.97,49,2.56,47,2.58,46,2.95,47,2.74,45,1.86,44,2.29,47,2.37,44,2.47
D,226,Dallas,4.9,4.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,2,0.08,7,0.15,11,0.36,12,0.41,15,0.53
F,227,Bamford,7.1,7.1,Leeds,63,3.59,62,3.16,62,3.25,59,3.61,59,3.26,57,2.27,56,2.77,57,2.80,57,3.06
D,228,Llorente,4.4,4.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,85,3.34,82,1.87,79,2.37,77,2.67,77,2.47,75,1.19,74,2.05,72,2.05,73,2.09
M,231,James,5.9,5.9,Fulham,10,0.57,15,0.77,18,1.06,17,0.88,19,1.80,18,1.09,12,0.63,12,0.70,13,0.63
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,5.7,5.7,Leeds,69,3.26,67,2.75,66,2.83,63,3.10,64,2.86,63,2.15,65,2.63,62,2.53,64,2.76
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,72,3.15,56,1.48,36,1.27,39,1.54,38,1.43,39,0.78,38,1.24,38,1.25,36,1.20
G,236,Klaesson,3.8,3.8,Leeds,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,1,0.02,1,0.03
F,237,Greenwood,4.0,4.0,Leeds,15,0.71,15,0.67,15,0.68,17,0.80,16,0.73,15,0.62,16,0.68,17,0.72,16,0.72
G,238,Meslier,4.5,4.5,Leeds,88,3.85,89,3.21,88,3.42,87,3.54,87,3.46,86,3.05,86,3.24,84,3.22,86,3.23
D,239,Firpo,4.5,4.5,Leeds,82,3.39,77,1.88,68,2.17,64,2.38,65,2.24,62,1.04,61,1.76,60,1.79,61,1.87
M,240,Summerville,4.2,4.2,Leeds,33,1.81,27,1.36,26,1.39,29,1.67,26,1.39,29,1.20,29,1.41,29,1.37,27,1.39
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,243,Hjelde,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,244,Kristensen,4.7,4.7,Leeds,18,0.81,17,0.51,16,0.55,21,0.85,20,0.78,21,0.44,20,0.68,21,0.72,21,0.74
M,245,Roca,4.8,4.8,Leeds,76,2.75,74,2.38,72,2.40,72,2.60,68,2.39,68,1.91,65,2.16,67,2.19,67,2.27
M,246,Aaronson,5.3,5.3,Leeds,49,2.31,50,2.06,44,1.92,48,2.28,46,2.07,46,1.61,46,1.90,44,1.84,44,1.94
M,247,Gyabi,4.2,4.2,Leeds,0,0.02,0,0.01,0,0.02,0,0.02,0,0.01,0,0.01,0,0.01,0,0.02,0,0.02
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,13,0.50,23,0.43,34,1.28,45,1.23,47,1.79,45,1.33,46,1.04,49,0.97,51,1.75
D,250,Bertrand,3.9,3.9,Leicester,0,0.01,1,0.01,1,0.06,1,0.05,2,0.07,2,0.06,3,0.08,2,0.06,2,0.08
M,251,Albrighton,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,252,Mendy,4.3,4.3,Leicester,48,1.67,34,1.10,35,1.26,32,1.13,31,1.15,32,1.11,29,1.03,31,1.05,34,1.21
D,253,Vestergaard,3.8,3.8,Leicester,0,0.02,0,0.00,0,0.01,0,0.01,0,0.02,0,0.00,0,0.01,1,0.02,0,0.01
G,254,Ward,4.0,4.0,Leicester,13,0.54,12,0.44,13,0.55,13,0.49,14,0.60,16,0.61,12,0.45,18,0.65,19,0.77
F,255,Vardy,9.1,9.1,Leicester,24,1.68,44,1.86,42,2.51,42,2.36,40,2.44,39,2.22,42,2.26,41,1.87,39,2.32
D,256,Ricardo,4.3,4.3,Leicester,51,2.40,47,0.84,47,2.04,48,1.54,47,2.07,46,1.58,45,1.25,48,1.14,48,1.94
D,257,Amartey,4.0,4.0,Leicester,18,0.70,10,0.22,14,0.52,14,0.40,14,0.56,15,0.49,18,0.45,19,0.43,18,0.64
D,258,Castagne,4.4,4.4,Leicester,68,2.95,73,1.17,67,2.75,69,2.11,69,2.90,68,2.19,68,1.70,65,1.44,65,2.49
M,259,Tielemans,6.1,6.1,Leicester,0,0.00,1,0.04,6,0.29,23,0.96,42,1.81,56,2.12,53,1.95,56,1.82,51,2.06
M,260,Pérez,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,261,Maddison,8.3,8.2,Leicester,84,5.33,81,2.89,79,4.38,75,3.73,75,4.14,77,3.87,79,3.75,78,3.07,74,4.01
F,262,Iheanacho,6.1,6.1,Leicester,42,2.82,29,1.36,31,2.03,33,1.92,32,2.04,31,1.86,28,1.66,32,1.57,31,1.91
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.7,6.7,Leicester,77,4.30,74,2.60,71,3.66,71,3.34,68,3.54,68,3.32,68,3.11,66,2.63,66,3.40
M,265,Ndidi,4.8,4.8,Leicester,67,2.19,59,1.53,58,1.84,58,1.73,53,1.74,50,1.55,52,1.52,51,1.43,49,1.58
M,266,Dewsbury-Hall,4.9,4.9,Leicester,0,0.00,77,2.15,75,2.78,71,2.48,70,2.70,65,2.35,66,2.27,65,2.06,66,2.52
D,267,Söyüncü,4.2,4.2,Leicester,2,0.10,2,0.06,2,0.11,2,0.06,3,0.13,3,0.11,2,0.06,3,0.10,3,0.14
D,268,Justin,4.2,4.2,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,36,1.42,16,0.66,16,0.69,15,0.63,13,0.55,13,0.57,12,0.51,13,0.52,13,0.54
D,270,Thomas,3.9,3.9,Leicester,4,0.16,4,0.11,4,0.15,5,0.17,5,0.18,7,0.26,8,0.24,7,0.20,8,0.32
F,271,Daka,5.6,5.6,Leicester,47,3.00,40,1.74,36,2.21,39,2.20,39,2.31,36,2.05,38,2.07,36,1.70,40,2.32
D,272,W.Fofana,4.3,4.3,Chelsea,48,1.96,73,2.49,0,0.00,68,3.01,69,1.60,63,2.70,64,3.30,65,3.11,65,2.46
D,273,Brunt,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.01,1,0.02,1,0.02,1,0.02,1,0.02,1,0.01,0,0.01
M,274,Milner,4.4,4.4,Liverpool,14,0.67,14,0.72,12,0.71,13,0.65,16,1.73,17,0.88,16,0.80,16,0.83,16,0.83
M,275,Henderson,5.3,5.3,Liverpool,71,2.33,63,2.33,60,2.58,57,2.12,57,4.57,54,2.19,55,2.10,54,2.15,52,2.08
D,276,Matip,5.9,5.9,Liverpool,8,0.25,11,0.41,12,0.57,14,0.52,16,1.40,17,0.73,15,0.56,20,0.87,19,0.82
M,277,Thiago,5.1,5.1,Liverpool,10,0.38,47,1.71,67,2.65,65,2.22,67,4.87,66,2.42,64,2.23,64,2.34,65,2.36
M,278,Chamberlain,4.9,4.9,Liverpool,4,0.26,4,0.27,4,0.30,4,0.25,5,0.71,5,0.36,5,0.37,5,0.35,5,0.36
F,279,Firmino,8.0,8.0,Liverpool,20,1.21,25,1.57,26,1.88,24,1.47,24,3.29,22,1.55,22,1.50,23,1.57,21,1.41
D,280,Van Dijk,6.5,6.5,Liverpool,86,2.48,83,3.25,82,4.30,82,3.15,79,6.95,79,3.50,78,2.93,77,3.38,78,3.43
G,281,Alisson,5.4,5.4,Liverpool,88,3.41,88,3.73,87,4.22,86,3.67,86,7.58,84,3.74,85,3.51,86,3.78,86,3.84
M,282,Fabinho,5.2,5.2,Liverpool,78,2.18,67,2.11,63,2.32,62,1.93,59,4.02,61,2.09,56,1.84,57,1.97,55,1.91
M,283,Salah,12.8,12.8,Liverpool,83,4.97,81,5.82,78,7.15,77,5.17,75,12.10,75,5.99,76,5.59,74,5.88,74,5.75
D,284,Robertson,6.8,6.8,Liverpool,81,2.68,79,3.54,76,4.59,75,3.30,73,7.37,71,3.65,72,3.18,72,3.66,69,3.50
D,285,Alexander-Arnold,7.3,7.3,Liverpool,85,3.17,82,4.18,79,5.48,77,3.85,78,9.04,78,4.54,76,3.81,73,4.26,75,4.32
D,286,Gomez,4.3,4.3,Liverpool,7,0.19,11,0.36,16,0.74,17,0.59,19,1.52,18,0.70,22,0.73,22,0.87,24,0.96
M,287,Keita,4.7,4.7,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.17,14,0.70,20,1.03,25,1.25
F,288,Diogo Jota,8.7,8.7,Liverpool,44,2.17,45,2.47,44,2.81,42,2.19,38,4.68,38,2.31,35,2.05,35,2.13,34,2.07
G,289,Kelleher,4.0,4.0,Liverpool,2,0.06,2,0.07,3,0.13,3,0.14,4,0.31,5,0.23,5,0.20,4,0.19,3,0.14
D,290,Konaté,4.8,4.8,Liverpool,83,2.14,81,2.82,79,3.76,77,2.67,73,5.71,73,2.91,74,2.47,69,2.72,69,2.73
M,291,Jones,4.9,4.9,Liverpool,4,0.20,2,0.11,1,0.08,2,0.13,3,0.39,3,0.16,2,0.13,2,0.12,3,0.19
D,292,Tsimikas,4.3,4.3,Liverpool,10,0.40,11,0.55,14,0.83,15,0.70,16,1.65,19,0.98,17,0.81,18,0.93,18,0.96
M,293,Luis Díaz,7.8,7.8,Liverpool,7,0.46,10,0.64,14,1.11,25,1.52,32,4.18,39,2.49,43,2.52,42,2.64,44,2.71
M,294,Elliott,4.8,4.8,Liverpool,57,2.20,45,2.00,40,2.08,39,1.72,39,3.85,37,1.86,35,1.65,35,1.74,32,1.61
D,295,N.Williams,3.8,3.8,Nott'm Forest,81,2.09,67,1.72,39,0.77,25,0.76,25,0.76,25,1.13,28,0.67,27,0.66,28,0.99
M,296,Carvalho,5.1,5.1,Liverpool,3,0.24,3,0.25,4,0.34,5,0.35,4,0.69,4,0.32,4,0.30,3,0.29,4,0.31
F,297,Darwin,8.8,8.8,Liverpool,64,3.64,62,4.07,59,4.63,57,3.46,57,8.24,52,3.73,55,3.76,55,3.86,52,3.67
D,298,Ramsay,3.9,3.9,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,299,Walker,4.7,4.7,Man City,50,2.62,43,2.22,0,0.00,48,1.88,45,4.52,45,2.41,43,2.26,44,3.67,45,2.02
M,300,Gündogan,7.3,7.3,Man City,66,3.69,63,3.61,0,0.00,59,2.66,58,6.09,59,3.45,58,3.05,57,5.12,60,2.92
M,301,De Bruyne,12.0,12.0,Man City,76,5.59,72,5.52,0,0.00,69,4.08,68,9.56,67,5.30,65,4.26,67,7.89,64,4.10
D,302,Stones,5.4,5.4,Man City,67,3.59,63,3.25,0,0.00,60,2.28,62,6.28,60,3.19,61,3.15,63,5.17,61,2.74
M,303,Mahrez,7.3,7.3,Man City,63,4.54,63,4.74,0,0.00,56,3.28,55,7.57,50,3.83,50,3.35,51,6.05,51,3.20
M,304,Sterling,9.7,9.7,Chelsea,49,2.76,47,2.54,0,0.00,47,2.94,51,2.27,47,2.88,47,3.30,48,4.38,44,2.41
M,305,Grealish,6.9,6.9,Man City,78,4.59,77,4.74,0,0.00,69,3.37,63,7.23,65,4.06,62,3.48,63,6.17,62,3.27
D,306,Cancelo,7.1,7.1,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,307,Ederson,5.4,5.4,Man City,89,4.40,88,4.18,0,0.00,88,3.68,87,8.31,86,4.18,86,4.28,87,7.37,86,3.84
D,308,Aké,5.0,5.0,Man City,61,3.29,58,3.03,0,0.00,57,2.19,55,5.65,58,3.10,59,3.08,56,4.66,53,2.42
D,309,Laporte,5.7,5.7,Man City,24,1.35,38,2.10,0,0.00,38,1.55,39,4.22,38,2.13,44,2.35,41,3.51,41,1.96
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.7,6.7,Man City,51,2.72,53,2.99,0,0.00,51,2.16,50,4.98,48,2.56,47,2.30,48,4.17,46,2.11
D,312,Dias,5.9,5.9,Man City,64,3.52,62,3.24,0,0.00,62,2.43,60,6.21,60,3.25,58,3.01,57,4.84,57,2.60
D,313,Zinchenko,5.2,5.2,Arsenal,82,2.88,79,3.85,75,4.66,76,2.24,74,3.59,76,3.01,72,3.48,70,3.96,71,4.19
M,314,Foden,8.0,8.0,Man City,0,0.00,0,0.00,0,0.00,25,1.50,42,5.87,52,3.99,53,3.53,52,6.09,50,3.20
M,315,Rodri,5.6,5.6,Man City,82,3.53,81,3.56,0,0.00,79,2.81,77,6.35,75,3.30,73,3.00,74,5.25,75,2.83
M,316,Palmer,4.2,4.2,Man City,8,0.54,10,0.64,0,0.00,9,0.51,8,0.96,7,0.49,9,0.54,8,0.85,8,0.45
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.0,12.0,Man City,69,5.84,75,7.11,0,0.00,70,4.81,70,11.38,69,6.43,68,5.25,71,9.53,72,5.29
F,319,Álvarez,6.0,6.0,Man City,51,2.94,46,2.88,0,0.00,46,2.28,43,4.85,41,2.51,43,2.31,41,4.00,41,2.17
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,78,1.88,75,2.19,73,1.75,71,2.12,72,1.79,69,1.95,69,2.02,68,1.72,68,1.79
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,1,0.05,2,0.10,0,0.00,2,0.07,3,0.31,4,0.18,4,0.20,3,0.28,4,0.17
M,325,Phillips,4.8,4.8,Man City,12,0.53,16,0.69,0,0.00,15,0.58,17,1.44,16,0.71,18,0.76,18,1.33,20,0.79
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,5.0,5.0,Man Utd,89,4.15,88,3.94,0,0.00,87,3.43,85,7.15,85,3.67,85,4.04,86,7.48,86,4.04
D,328,Jones,3.8,3.8,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00
D,329,Varane,4.8,4.8,Man Utd,80,3.82,76,3.38,0,0.00,74,2.41,71,5.39,70,2.82,69,3.41,69,5.79,70,3.45
D,330,Maguire,4.7,4.7,Man Utd,12,0.53,14,0.61,0,0.00,18,0.57,21,1.55,19,0.75,24,1.17,25,2.06,23,1.12
M,331,Fred,5.1,5.1,Man Utd,27,1.23,15,0.74,0,0.00,20,0.85,21,1.89,19,0.84,21,1.02,23,2.09,24,1.18
D,332,Shaw,5.2,5.2,Man Utd,20,1.05,38,1.90,0,0.00,74,2.60,75,6.11,74,3.18,72,3.87,73,6.62,71,3.89
M,333,Fernandes,9.6,9.6,Man Utd,84,5.14,79,4.91,0,0.00,79,4.05,77,8.75,76,4.18,74,4.91,74,8.87,72,5.19
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,7.3,7.0,Man Utd,82,5.95,80,5.55,0,0.00,76,4.52,75,9.87,75,4.82,75,5.65,73,10.20,71,5.79
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,337,Lindelöf,4.1,4.1,Man Utd,5,0.19,10,0.41,0,0.00,13,0.40,12,0.85,15,0.56,15,0.68,15,1.14,14,0.65
M,338,McTominay,4.9,4.9,Man Utd,55,2.08,12,0.52,0,0.00,15,0.57,13,1.09,17,0.66,14,0.61,16,1.29,14,0.63
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,38,2.48,33,2.16,0,0.00,36,2.06,38,4.56,37,2.18,36,2.42,37,4.61,35,2.52
D,341,Wan-Bissaka,4.3,4.3,Man Utd,20,0.95,22,0.98,0,0.00,23,0.81,23,1.82,24,1.00,23,1.14,27,2.32,26,1.30
D,342,Dalot,4.7,4.7,Man Utd,71,3.58,68,3.14,0,0.00,65,2.17,63,4.92,62,2.54,62,3.17,60,5.08,61,3.16
D,343,B.Williams,3.8,3.8,Man Utd,6,0.23,4,0.15,0,0.00,2,0.07,3,0.20,3,0.11,3,0.11,3,0.20,3,0.12
M,344,Elanga,4.6,4.6,Man Utd,1,0.05,1,0.10,0,0.00,1,0.11,1,0.26,1,0.13,1,0.14,1,0.13,1,0.09
F,345,Martial,6.3,6.3,Man Utd,41,2.64,52,3.21,0,0.00,48,2.66,47,5.62,48,2.73,46,3.05,45,5.46,46,3.26
M,346,Andreas,4.3,4.3,Fulham,79,3.88,77,3.40,70,3.84,64,2.80,65,5.07,72,3.92,69,3.25,67,3.40,68,2.47
M,347,Pellistri,4.3,4.3,Man Utd,4,0.30,5,0.36,0,0.00,7,0.44,7,1.01,8,0.53,7,0.49,6,0.81,5,0.38
G,348,Heaton,3.8,3.8,Man Utd,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01,1,0.04,0,0.03,0,0.00
M,349,Shelvey,4.8,4.8,Nott'm Forest,46,1.60,36,1.34,31,1.09,33,1.22,29,1.10,29,1.28,33,1.13,33,1.15,30,1.17
D,350,Ritchie,4.2,4.2,Newcastle,1,0.06,1,0.05,2,0.11,4,0.19,3,0.15,4,0.16,2,0.22,2,0.14,4,0.15
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,354,Wood,5.6,5.6,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,355,Dubravka,4.1,4.1,Newcastle,1,0.04,2,0.08,3,0.13,2,0.09,3,0.14,2,0.10,4,0.30,4,0.20,4,0.15
F,356,Wilson,6.9,6.9,Newcastle,62,3.70,62,3.52,51,3.27,51,3.00,52,3.91,49,2.89,47,5.66,46,3.57,46,2.41
D,357,Trippier,6.1,6.0,Newcastle,86,3.87,82,3.61,78,3.75,78,3.92,77,4.81,76,2.92,76,6.73,76,4.50,77,2.74
D,358,Burn,4.5,4.5,Newcastle,83,3.21,79,3.00,77,3.20,75,3.37,77,4.17,76,2.55,75,5.74,75,3.75,75,2.40
M,359,Fraser,5.2,5.2,Newcastle,3,0.26,4,0.29,6,0.41,6,0.40,6,0.48,5,0.35,4,0.58,4,0.31,4,0.28
D,360,Lascelles,4.3,4.3,Newcastle,6,0.24,11,0.38,13,0.48,14,0.55,18,0.88,17,0.56,17,1.19,16,0.73,16,0.51
F,361,Gayle,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,362,Dummett,3.9,3.9,Newcastle,1,0.03,1,0.04,1,0.06,2,0.09,3,0.13,2,0.09,3,0.23,2,0.09,2,0.08
D,363,Manquillo,4.2,4.2,Newcastle,3,0.10,6,0.22,9,0.38,8,0.36,8,0.40,7,0.27,6,0.46,5,0.21,7,0.25
D,364,Krafth,4.3,4.3,Newcastle,0,0.00,0,0.00,0,0.00,1,0.02,2,0.07,4,0.13,8,0.53,11,0.46,7,0.20
M,365,Murphy,4.1,4.1,Newcastle,40,1.97,32,1.59,30,1.57,33,1.64,30,1.78,24,1.24,21,2.17,20,1.29,21,1.04
D,366,Schär,5.0,5.0,Newcastle,84,3.46,82,3.29,79,3.49,78,3.68,76,4.39,74,2.64,73,5.96,74,4.00,73,2.46
D,367,Targett,4.7,4.7,Newcastle,13,0.51,16,0.65,20,0.91,21,1.00,19,1.04,23,0.87,24,2.00,24,1.30,22,0.78
M,368,Saint-Maximin,6.1,6.1,Newcastle,56,2.95,59,2.98,57,3.13,57,2.95,56,3.58,56,2.85,51,5.36,52,3.44,53,2.44
M,369,Almirón,5.4,5.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,7,0.43,31,1.44,52,4.76,57,3.31,58,2.37
M,370,S.Longstaff,4.3,4.3,Newcastle,71,2.44,71,2.37,73,2.58,69,2.41,72,2.90,68,2.31,69,4.59,70,2.83,68,2.13
M,371,Joelinton,5.9,5.9,Newcastle,63,2.47,64,2.44,64,2.60,65,2.57,62,2.98,61,2.30,60,4.62,60,2.85,56,1.95
D,372,Lewis,4.4,4.4,Newcastle,1,0.06,2,0.09,2,0.08,3,0.12,3,0.15,3,0.12,4,0.29,4,0.17,4,0.16
M,373,Willock,4.7,4.7,Newcastle,56,2.59,53,2.40,51,2.47,52,2.39,51,2.86,49,2.22,49,4.47,48,2.71,49,2.02
M,374,Bruno Guimarães,5.5,5.5,Newcastle,83,2.92,81,2.77,77,2.83,79,2.80,77,3.29,78,2.65,76,5.20,73,3.13,78,2.42
M,375,Hendrick,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Pope,5.4,5.4,Newcastle,89,3.78,88,3.73,87,3.73,87,3.98,87,4.26,87,3.63,86,6.97,85,4.08,86,3.39
D,377,Botman,4.5,4.5,Newcastle,83,3.26,80,3.04,79,3.25,78,3.52,75,4.02,75,2.51,74,5.62,73,3.63,74,2.38
M,378,Arter,4.1,4.1,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,379,Cook,4.3,4.3,Nott'm Forest,2,0.06,1,0.04,1,0.04,1,0.04,2,0.07,2,0.10,3,0.08,3,0.08,4,0.14
F,380,Lyle Taylor,4.1,4.1,Nott'm Forest,0,0.03,0,0.01,0,0.02,0,0.00,0,0.02,0,0.02,0,0.01,0,0.03,0,0.02
M,381,Colback,4.1,4.1,Nott'm Forest,15,0.58,11,0.46,13,0.50,13,0.54,13,0.53,14,0.61,13,0.51,14,0.54,17,0.65
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,383,Cafú,4.2,4.2,Nott'm Forest,0,0.02,0,0.01,0,0.01,0,0.02,0,0.01,0,0.01,0,0.01,0,0.02,0,0.01
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,385,McKenna,4.4,4.4,Nott'm Forest,11,0.28,34,0.81,45,0.79,39,0.96,41,1.00,41,1.56,43,0.82,44,0.84,40,1.22
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,387,Yates,5.0,5.0,Nott'm Forest,16,0.59,37,1.29,50,1.54,46,1.58,49,1.64,47,1.81,47,1.45,48,1.51,46,1.59
D,388,Worrall,4.2,4.2,Nott'm Forest,7,0.17,7,0.15,8,0.15,9,0.22,9,0.22,8,0.29,10,0.20,10,0.21,11,0.32
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,391,Surridge,4.7,4.7,Nott'm Forest,9,0.52,4,0.30,4,0.25,3,0.21,3,0.21,4,0.33,4,0.26,4,0.24,3,0.25
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,393,Mbe Soh,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,394,Johnson,5.7,5.7,Nott'm Forest,84,3.24,83,3.26,79,2.85,78,3.14,78,3.03,78,3.89,78,2.72,76,2.81,76,3.03
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,397,Awoniyi,5.6,5.6,Nott'm Forest,58,2.70,41,2.11,34,1.61,34,1.78,33,1.69,31,2.00,30,1.40,30,1.48,35,1.84
G,398,Henderson,4.6,4.6,Nott'm Forest,0,0.00,0,0.00,4,0.14,10,0.38,12,0.45,26,1.13,29,1.04,28,1.02,28,1.11
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,400,Walcott,4.8,4.8,Southampton,45,1.75,43,2.17,47,1.74,42,2.23,37,1.51,40,1.91,40,2.06,39,1.60,39,1.75
G,401,McCarthy,4.3,4.3,Southampton,3,0.12,3,0.13,5,0.18,6,0.27,7,0.25,9,0.35,7,0.29,6,0.22,7,0.24
M,402,Romeu,4.8,4.8,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,403,Redmond,5.3,5.3,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
