Pos,ID,Name,BV,SV,Team,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
D,358,Burn,4.5,4.5,Newcastle,83,4.07,80,6.09,79,3.44,78,4.11,77,3.13,77,3.49,76,4.15,75,2.97,75,3.54
M,359,Fraser,5.2,5.2,Newcastle,9,0.58,6,0.78,8,0.54,4,0.43,5,0.35,5,0.37,5,0.40,6,0.42,6,0.45
D,360,Lascelles,4.3,4.3,Newcastle,7,0.33,12,0.85,15,0.62,15,0.71,16,0.58,16,0.65,14,0.66,16,0.61,19,0.83
F,361,Gayle,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,362,Dummett,3.9,3.9,Newcastle,0,0.02,1,0.08,3,0.11,2,0.13,2,0.08,3,0.13,3,0.12,3,0.12,2,0.11
D,363,Manquillo,4.2,4.2,Newcastle,4,0.19,7,0.52,9,0.41,10,0.55,9,0.34,9,0.41,8,0.38,7,0.27,6,0.29
D,364,Krafth,4.3,4.3,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,2,0.09,5,0.20,9,0.37
M,365,Murphy,4.1,4.1,Newcastle,13,0.71,9,1.03,9,0.60,8,0.63,7,0.44,7,0.45,7,0.50,8,0.55,8,0.55
D,366,Schär,5.0,5.0,Newcastle,83,4.29,78,6.33,73,3.39,74,4.22,72,3.13,72,3.46,71,4.16,71,3.04,70,3.54
D,367,Targett,4.7,4.7,Newcastle,11,0.49,18,1.49,22,1.04,21,1.19,23,1.02,23,1.11,25,1.43,24,1.08,24,1.23
M,368,Saint-Maximin,6.1,6.1,Newcastle,63,3.56,49,5.09,48,2.79,47,3.37,45,2.46,47,2.55,46,2.96,46,2.68,48,2.99
M,369,Almirón,5.4,5.4,Newcastle,73,3.58,71,6.28,65,3.28,66,4.00,65,3.01,64,2.93,63,3.40,63,3.14,63,3.32
M,370,S.Longstaff,4.3,4.3,Newcastle,80,3.00,65,4.48,61,2.40,63,2.93,63,2.21,60,2.17,60,2.47,60,2.33,61,2.52
M,371,Joelinton,5.9,5.9,Newcastle,0,0.00,68,5.00,64,2.68,64,3.23,61,2.38,59,2.35,62,2.90,62,2.58,61,2.76
D,372,Lewis,4.4,4.4,Newcastle,0,0.02,2,0.13,3,0.12,2,0.12,3,0.09,3,0.12,3,0.13,4,0.16,3,0.15
M,373,Willock,4.7,4.7,Newcastle,67,3.19,51,4.55,52,2.61,49,2.98,49,2.27,50,2.31,49,2.68,48,2.41,47,2.52
M,374,Bruno Guimarães,5.5,5.5,Newcastle,85,3.15,80,5.44,80,3.09,77,3.63,77,2.74,76,2.75,76,3.22,75,2.92,75,3.10
M,375,Hendrick,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Pope,5.4,5.4,Newcastle,88,4.14,88,7.39,88,4.23,87,4.98,87,3.69,86,3.97,85,4.22,86,4.08,84,4.25
D,377,Botman,4.5,4.5,Newcastle,86,4.18,81,6.13,76,3.33,79,4.12,79,3.16,78,3.55,78,4.17,76,3.01,74,3.47
M,378,Arter,4.1,4.1,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,379,Cook,4.3,4.3,Nott'm Forest,9,0.26,8,0.52,3,0.11,6,0.16,3,0.09,2,0.08,4,0.14,4,0.17,7,0.17
F,380,Lyle Taylor,4.1,4.1,Nott'm Forest,0,0.01,0,0.02,0,0.01,0,0.01,0,0.01,0,0.00,0,0.01,0,0.00,0,0.02
M,381,Colback,4.1,4.1,Nott'm Forest,14,0.54,16,1.24,15,0.60,18,0.67,19,0.68,19,0.70,20,0.73,20,0.82,21,0.75
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,383,Cafú,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,385,McKenna,4.4,4.4,Nott'm Forest,0,0.00,16,0.94,34,0.86,57,1.27,68,1.13,70,1.68,65,1.56,69,2.64,67,1.26
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,387,Yates,5.0,5.0,Nott'm Forest,75,2.25,71,4.66,67,2.07,67,2.03,68,1.89,66,2.04,67,2.02,67,2.41,65,1.82
D,388,Worrall,4.2,4.2,Nott'm Forest,81,1.99,65,3.93,53,1.33,44,0.98,44,0.73,43,1.02,43,1.03,42,1.61,40,0.76
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,391,Surridge,4.7,4.7,Nott'm Forest,18,0.90,9,1.04,8,0.50,7,0.45,7,0.40,7,0.45,8,0.46,8,0.56,9,0.48
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,393,Mbe Soh,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,394,Johnson,5.7,5.7,Nott'm Forest,21,0.85,78,6.69,76,3.02,75,2.94,75,2.69,74,2.92,73,2.80,72,3.55,71,2.45
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,397,Awoniyi,5.6,5.6,Nott'm Forest,0,0.00,5,0.61,18,0.96,29,1.51,34,1.59,34,1.74,34,1.67,33,2.04,35,1.55
G,398,Henderson,4.6,4.6,Nott'm Forest,0,0.00,2,0.15,7,0.26,10,0.38,16,0.56,18,0.66,14,0.53,17,0.75,18,0.67
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,400,Walcott,4.8,4.8,Southampton,27,1.29,26,1.26,25,1.14,28,1.49,25,1.09,27,1.56,26,1.18,27,1.36,28,1.46
G,401,McCarthy,4.3,4.3,Southampton,5,0.17,4,0.16,6,0.21,8,0.33,6,0.21,6,0.26,7,0.24,8,0.31,7,0.28
M,402,Romeu,4.8,4.8,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,403,Redmond,5.3,5.3,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,404,Stephens,4.3,4.3,Bournemouth,74,1.81,72,3.83,70,1.57,70,1.24,67,2.09,0,0.00,68,2.09,64,1.48,65,1.91
M,405,S.Armstrong,4.7,4.7,Southampton,22,1.05,20,0.97,22,1.00,23,1.23,24,1.02,24,1.34,24,1.06,26,1.28,23,1.20
M,406,Elyounoussi,5.2,5.2,Southampton,39,1.84,44,2.02,43,1.75,43,2.26,42,1.65,42,2.37,42,1.75,41,2.05,41,2.15
M,407,Ward-Prowse,6.3,6.3,Southampton,86,3.23,86,3.23,83,2.73,82,3.65,82,2.52,82,4.04,81,2.71,80,3.31,79,3.48
F,408,A.Armstrong,5.4,5.4,Southampton,19,0.99,18,0.98,21,1.01,19,1.12,22,1.03,22,1.36,24,1.14,23,1.26,23,1.34
D,409,Walker-Peters,4.4,4.4,Southampton,71,1.95,78,2.21,75,1.41,70,2.91,73,1.24,71,2.91,72,1.54,69,2.37,67,2.43
D,410,Bednarek,4.2,4.2,Southampton,83,2.18,80,2.16,78,1.40,77,3.12,76,1.27,75,2.98,72,1.45,72,2.38,73,2.54
F,411,Adams,6.1,6.1,Southampton,72,2.93,69,2.85,67,2.49,64,3.08,63,2.25,62,3.30,63,2.39,62,2.83,60,2.92
M,412,Tella,5.0,5.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,413,Lyanco,4.4,4.4,Southampton,5,0.15,4,0.14,6,0.16,5,0.19,11,0.22,6,0.24,7,0.18,7,0.23,7,0.25
D,414,Valery,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,415,Smallbone,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,416,Diallo,4.2,4.2,Southampton,23,0.88,22,0.88,25,0.91,26,1.01,28,0.98,29,1.13,30,1.03,27,1.02,29,1.08
D,417,Perraud,4.1,4.1,Southampton,62,2.03,58,1.95,59,1.34,55,2.62,57,1.12,52,2.52,48,1.28,49,1.97,51,2.18
M,418,Djenepo,5.0,5.0,Southampton,6,0.33,6,0.35,4,0.28,6,0.38,8,0.39,7,0.42,6,0.35,7,0.40,7,0.40
D,419,Livramento,4.4,4.4,Southampton,0,0.00,0,0.00,0,0.00,1,0.02,10,0.24,12,0.54,14,0.39,16,0.61,14,0.58
D,420,Salisu,4.3,4.3,Southampton,17,0.47,21,0.59,21,0.40,23,0.96,25,0.46,26,1.08,25,0.54,27,0.92,24,0.88
G,421,Lis,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,422,Bazunu,4.5,4.5,Southampton,85,3.16,86,3.21,84,2.97,82,3.58,83,2.92,84,3.54,83,2.95,81,3.23,83,3.36
D,423,Bella-Kotchap,4.5,4.5,Southampton,86,2.41,80,2.35,82,1.53,80,3.41,79,1.31,78,3.28,75,1.62,75,2.62,74,2.71
G,424,Caballero,3.9,3.9,Southampton,0,0.01,0,0.01,0,0.00,0,0.01,1,0.03,0,0.01,0,0.01,1,0.04,0,0.02
G,425,Lloris,5.4,5.4,Spurs,0,0.00,23,1.00,40,1.62,73,3.39,86,3.31,87,3.44,86,3.12,86,4.10,85,3.49
G,426,Forster,3.9,3.9,Spurs,89,3.94,66,2.82,49,1.96,17,0.77,3,0.13,3,0.12,3,0.13,4,0.18,4,0.18
F,427,Kane,11.7,11.7,Spurs,86,5.75,82,5.05,81,5.07,81,6.66,80,4.17,78,4.74,76,4.04,77,5.47,78,4.73
M,428,Son,11.6,11.6,Spurs,72,4.59,68,3.99,70,4.08,67,5.22,66,3.40,65,3.83,63,3.21,63,4.41,64,3.77
D,429,Doherty,4.6,4.6,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,430,Dier,5.1,5.1,Spurs,86,3.74,82,3.30,80,2.73,80,3.87,80,2.32,80,2.61,78,1.79,77,3.78,74,2.65
M,431,Lucas Moura,5.8,5.8,Spurs,8,0.54,8,0.49,8,0.51,8,0.60,8,0.45,10,0.57,9,0.52,10,0.64,10,0.59
D,432,Davies,4.8,4.8,Spurs,70,3.22,62,2.59,62,2.19,60,3.01,59,1.74,58,1.95,62,1.45,59,2.95,57,2.08
M,433,Højbjerg,5.5,5.5,Spurs,84,2.94,84,2.74,82,2.63,80,3.15,81,2.42,80,2.56,78,2.29,79,2.93,78,2.52
M,434,Winks,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,435,Sánchez,4.3,4.3,Spurs,13,0.52,15,0.62,18,0.64,17,0.82,18,0.59,18,0.64,20,0.54,19,0.91,24,0.93
D,436,R.Sessegnon,4.4,4.4,Spurs,0,0.00,10,0.51,21,0.95,36,2.26,43,1.68,46,2.00,44,1.47,43,2.60,40,1.90
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.2,4.2,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,439,Tanganga,3.9,3.9,Spurs,4,0.15,5,0.20,5,0.20,5,0.24,6,0.19,6,0.22,7,0.21,9,0.40,10,0.38
M,440,Bentancur,5.4,5.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,441,Skipp,4.3,4.3,Spurs,71,2.25,71,2.17,64,1.93,53,1.87,46,1.39,39,1.28,42,1.28,41,1.45,38,1.28
D,442,Rodon,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Romero,4.9,4.9,Spurs,88,3.52,82,3.00,82,2.52,81,3.66,80,2.09,78,2.31,77,1.57,75,3.42,75,2.44
M,444,Bissouma,4.7,4.7,Spurs,0,0.00,0,0.00,7,0.27,26,1.03,40,1.28,51,1.66,53,1.58,52,1.89,52,1.72
D,445,Emerson Royal,5.0,5.0,Spurs,56,2.90,68,3.24,61,2.53,61,3.63,63,2.16,58,2.29,58,1.65,60,3.49,57,2.44
M,446,Kulusevski,7.9,7.9,Spurs,59,2.93,58,2.71,56,2.58,58,3.34,55,2.28,55,2.51,54,2.20,56,2.97,56,2.59
F,447,Scarlett,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,448,Perišić,5.4,5.4,Spurs,56,3.35,53,2.91,49,2.40,39,2.72,37,1.57,36,1.75,37,1.36,37,2.46,39,2.03
M,449,White,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,450,Sarr,4.2,4.2,Spurs,21,0.93,24,1.02,23,0.94,19,0.92,13,0.53,10,0.45,10,0.41,11,0.50,11,0.47
G,451,Austin,3.9,3.9,Spurs,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,452,Devine,4.3,4.3,Spurs,0,0.01,0,0.01,1,0.03,0,0.02,0,0.03,0,0.02,0,0.01,0,0.02,0,0.01
F,453,Parrott,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,454,Richarlison,8.4,8.4,Spurs,40,2.23,40,2.13,42,2.24,42,2.72,44,2.03,44,2.31,45,2.09,45,2.59,46,2.34
G,455,Fabianski,4.9,4.9,West Ham,0,0.00,88,7.41,84,3.35,85,3.17,85,3.56,87,3.20,85,6.20,84,3.19,83,3.22
D,456,Ogbonna,4.4,4.4,West Ham,0,0.00,36,2.91,36,1.25,37,1.03,37,1.41,38,1.07,34,1.91,36,1.11,36,1.17
D,457,Cresswell,4.7,4.7,West Ham,0,0.00,26,2.33,25,0.98,27,0.84,28,1.23,30,0.95,29,1.85,30,1.01,29,1.03
F,458,Antonio,7.0,7.0,West Ham,0,0.00,17,2.13,21,1.20,18,0.96,17,1.07,20,1.10,20,1.92,22,1.20,21,1.12
D,459,Dawson,4.8,4.8,Wolves,88,3.78,85,3.23,83,2.62,81,3.11,81,2.52,81,3.77,80,1.84,79,3.15,79,1.71
M,460,Lanzini,5.0,5.0,West Ham,0,0.00,5,0.58,9,0.49,5,0.29,9,0.48,8,0.44,9,0.80,9,0.49,11,0.57
D,461,Zouma,4.4,4.4,West Ham,0,0.00,82,6.33,78,2.59,79,2.04,78,2.92,77,2.03,77,4.01,76,2.19,75,2.30
D,462,Masuaku,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,463,Coufal,4.1,4.1,West Ham,0,0.00,64,5.28,63,2.22,63,1.75,65,2.58,65,1.84,63,3.54,62,1.92,62,2.01
M,464,Benrahma,5.5,5.5,West Ham,0,0.00,53,6.14,51,2.69,54,2.52,51,2.98,50,2.52,52,4.55,52,2.62,51,2.53
M,465,Bowen,8.0,8.0,West Ham,0,0.00,75,7.43,70,3.21,74,2.97,72,3.63,70,3.07,72,5.42,70,3.06,69,2.96
M,466,Vlasic,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,467,Rice,4.7,4.7,West Ham,0,0.00,81,5.15,78,2.34,79,2.19,79,2.47,79,2.27,78,4.06,77,2.21,78,2.24
M,468,Soucek,5.1,5.1,West Ham,0,0.00,65,5.02,64,2.27,67,2.18,64,2.44,63,2.17,64,3.88,64,2.21,62,2.13
M,469,Fornals,4.9,4.9,West Ham,0,0.00,22,2.28,29,1.37,28,1.22,28,1.40,28,1.28,27,2.22,30,1.35,30,1.35
D,470,Diop,4.3,4.3,Fulham,0,0.00,82,2.76,80,2.94,79,2.59,80,2.26,78,2.22,77,2.54,76,2.70,77,2.60
D,471,Johnson,4.4,4.4,West Ham,0,0.00,16,1.27,21,0.75,19,0.55,19,0.71,21,0.61,21,1.21,23,0.75,21,0.70
D,472,Aguerd,4.8,4.8,West Ham,0,0.00,80,6.18,77,2.54,78,2.01,78,2.95,75,1.98,76,3.96,76,2.19,77,2.32
G,473,Areola,4.3,4.3,West Ham,0,0.00,2,0.20,6,0.22,5,0.17,5,0.20,3,0.11,5,0.36,6,0.21,6,0.25
D,474,Boly,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,475,Coady,4.9,4.9,Everton,27,0.63,28,0.85,32,0.67,34,1.30,36,1.30,33,1.02,36,1.05,35,0.79,34,0.74
F,476,Jiménez,6.7,6.7,Wolves,35,2.17,34,2.06,34,1.77,32,1.96,31,1.81,28,1.83,30,1.52,32,2.00,31,1.51
D,477,Jonny,4.3,4.3,Wolves,46,2.12,48,1.98,43,1.50,38,1.59,36,1.26,38,1.86,40,1.09,41,1.78,40,1.03
G,478,Sá,5.0,5.0,Wolves,89,3.98,88,3.78,87,3.48,87,3.75,87,3.43,87,4.10,86,3.18,86,3.77,85,3.10
M,479,Dendoncker,4.7,4.7,Aston Villa,20,0.83,18,1.36,22,0.94,20,0.78,19,0.73,23,0.92,23,0.80,23,0.85,24,0.89
M,480,Neves,5.4,5.4,Wolves,85,3.26,63,2.35,47,1.59,53,1.96,59,2.03,65,2.56,73,2.20,80,2.91,81,2.36
M,481,Hwang,5.7,5.7,Wolves,17,1.01,22,1.21,27,1.30,24,1.29,22,1.14,25,1.40,24,1.12,23,1.31,24,1.12
D,482,Semedo,5.0,5.0,Wolves,81,3.42,77,2.95,76,2.45,75,2.87,72,2.29,72,3.36,72,1.73,69,2.79,71,1.62
M,483,Podence,5.2,5.2,Wolves,33,1.73,32,1.63,31,1.43,28,1.46,31,1.49,31,1.64,28,1.26,29,1.54,30,1.29
D,484,Kilman,4.4,4.4,Wolves,83,3.36,78,2.86,79,2.42,76,2.79,76,2.28,75,3.37,73,1.65,73,2.79,71,1.50
M,485,Cundle,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,486,Neto,4.9,4.9,Wolves,23,1.34,36,1.89,49,2.20,49,2.51,47,2.23,46,2.48,47,1.97,44,2.34,47,1.93
D,487,Aït-Nouri,4.2,4.2,Wolves,46,2.15,43,1.83,36,1.32,29,1.24,28,1.03,26,1.32,28,0.86,29,1.32,27,0.79
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,489,Toti,3.9,3.9,Wolves,2,0.08,3,0.12,3,0.13,5,0.20,7,0.23,7,0.33,7,0.19,7,0.28,8,0.21
M,490,Chiquinho,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,491,Adama,5.4,5.4,Wolves,45,2.23,40,1.93,35,1.58,37,1.79,37,1.70,37,1.86,35,1.46,36,1.79,37,1.53
G,492,Šarkić,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,82,3.18,80,6.83,77,3.02,75,2.90,74,2.57,75,2.99,74,2.84,72,3.55,75,2.54
D,494,Mosquera,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,496,Plange,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,497,Adrián,3.9,3.9,Liverpool,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01
D,498,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,499,Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,500,Van den Berg,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,501,Phillips,3.8,3.8,Liverpool,0,0.00,1,0.06,1,0.04,0,0.01,0,0.02,1,0.04,1,0.05,0,0.02,2,0.07
G,502,Carson,3.8,3.8,Man City,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,0,0.03,0,0.01,0,0.01
M,503,Moutinho,4.7,4.7,Wolves,36,1.72,35,1.59,38,1.54,34,1.51,33,1.42,33,1.58,31,1.27,29,1.38,31,1.23
D,504,Malacia,4.2,4.2,Man Utd,0,0.00,14,1.13,18,0.87,17,0.78,19,0.17,20,0.73,22,1.78,20,0.83,19,0.95
M,505,Rothwell,4.9,4.9,Bournemouth,29,1.17,17,1.54,18,0.76,20,0.79,24,1.05,25,1.06,22,1.00,25,0.98,25,1.00
M,506,Adams,4.9,4.9,Leeds,0,0.00,17,1.02,36,1.07,71,1.83,75,1.56,77,2.18,76,2.27,77,1.78,76,2.01
D,507,Niakhaté,4.3,4.3,Nott'm Forest,11,0.30,27,1.80,32,0.90,28,0.71,27,0.51,28,0.73,31,0.83,22,0.91,26,0.55
M,508,Sinisterra,6.5,6.5,Leeds,42,2.00,58,5.72,60,3.37,60,2.86,58,2.26,57,3.22,57,3.28,59,2.20,59,2.86
M,509,Downes,4.2,4.2,West Ham,0,0.00,15,1.27,17,0.69,16,0.63,16,0.69,17,0.67,19,1.38,17,0.68,20,0.78
D,510,Hickey,4.9,4.9,Brentford,71,2.95,69,3.56,66,2.38,68,2.56,67,2.88,64,1.78,65,3.21,63,1.44,63,2.75
D,511,Richards,4.4,4.4,Nott'm Forest,0,0.00,1,0.05,2,0.06,4,0.13,4,0.12,5,0.17,5,0.17,4,0.18,4,0.13
M,512,Aribo,5.1,5.1,Southampton,1,0.08,2,0.10,2,0.13,4,0.21,3,0.18,4,0.22,4,0.23,4,0.22,4,0.24
D,513,Lenglet,4.8,4.8,Spurs,28,1.25,36,1.47,36,1.25,34,1.63,32,0.99,35,1.17,31,0.77,36,1.76,36,1.31
M,514,C.Doucouré,5.0,5.0,Crystal Palace,83,2.07,81,2.49,75,2.18,68,2.13,65,2.13,63,1.91,69,2.18,74,2.00,74,2.47
M,515,Lewis-Potter,5.2,5.2,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,1,0.08,5,0.25,9,0.56,14,0.66,19,1.15
D,516,Collins,4.3,4.3,Wolves,23,1.03,27,1.08,26,0.89,30,1.20,29,0.97,27,1.30,30,0.77,32,1.34,29,0.71
G,517,Strakosha,4.3,4.3,Brentford,0,0.00,1,0.07,3,0.13,3,0.12,4,0.16,4,0.15,5,0.23,5,0.18,6,0.28
G,518,Hennessey,3.9,3.9,Nott'm Forest,0,0.02,1,0.08,1,0.05,1,0.03,1,0.03,1,0.04,0,0.02,1,0.03,1,0.03
M,519,Eriksen,6.2,6.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,10,0.10,24,1.13,34,3.29,49,2.32,55,2.95
D,520,Koulibaly,5.5,5.5,Chelsea,73,3.82,70,5.67,61,2.59,60,2.32,59,0.38,52,2.39,54,1.49,47,2.15,47,2.49
M,521,Francois,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,522,Spence,4.1,4.1,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,523,Toffolo,4.3,4.3,Nott'm Forest,6,0.17,9,0.55,9,0.25,10,0.26,9,0.19,10,0.28,9,0.26,8,0.30,11,0.26
M,524,O'Brien,4.8,4.8,Nott'm Forest,2,0.06,2,0.16,3,0.10,2,0.09,4,0.14,3,0.10,3,0.10,4,0.18,5,0.17
D,525,Augustinsson,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,526,Mee,5.1,5.1,Brentford,86,3.70,84,4.28,81,2.96,82,3.13,80,3.59,80,2.18,81,4.17,80,1.77,79,3.59
M,527,Lingard,5.4,5.4,Nott'm Forest,51,2.19,41,3.98,40,1.76,39,1.74,37,1.52,35,1.58,37,1.61,36,1.92,34,1.39
F,528,Mara,5.3,5.3,Southampton,10,0.56,12,0.62,11,0.55,12,0.72,15,0.72,14,0.90,14,0.69,14,0.81,15,0.88
F,529,Scamacca,6.6,6.6,West Ham,0,0.00,35,3.87,36,1.87,34,1.62,37,2.04,37,1.86,36,3.09,34,1.75,34,1.69
D,530,Richards,4.4,4.4,Crystal Palace,10,0.23,14,0.53,17,0.56,21,0.80,23,1.03,25,0.89,24,0.98,24,0.66,22,1.02
D,531,Vinagre,4.3,4.3,Everton,4,0.12,4,0.14,5,0.14,5,0.22,5,0.21,7,0.28,8,0.28,9,0.26,6,0.18
D,532,Mbabu,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,533,Martínez,4.5,4.5,Man Utd,0,0.00,77,5.86,76,3.78,74,3.32,69,0.57,71,2.19,70,5.19,69,2.69,71,3.44
M,534,McNeil,5.1,5.1,Everton,79,2.63,76,2.95,75,2.54,74,3.20,73,2.84,73,2.80,75,2.87,73,2.49,73,2.46
M,535,Tavernier,4.7,4.7,Bournemouth,10,0.48,60,4.87,59,2.26,58,2.03,57,2.39,60,2.40,55,2.34,55,2.03,57,2.20
M,536,Mangala,4.9,4.9,Nott'm Forest,14,0.60,16,1.40,19,0.79,18,0.76,21,0.81,18,0.76,18,0.75,18,0.83,20,0.79
